S_micro\tT_micro\tdiff\tmA\tmB\tnA\tnB
246000	-225381	1101	4046	2945	21836	7
246000	-223381	640	4046	3406	21836	7
246000	-221381	68	4046	3978	21836	7
246000	-219381	503	4046	4549	21836	7
246000	-217381	1074	4046	5120	21836	7
246000	-215381	1646	4046	5692	21836	7
246000	-213381	2217	4046	6263	21836	7
246000	-211381	2789	4046	6835	21836	7
246000	-209381	3360	4046	7406	21836	7
246000	-207381	3932	4046	7978	21836	7
246000	-205381	4576	4046	8622	21836	7
246000	-203381	5433	4046	9479	21836	7
246000	-201381	6290	4046	10336	21836	7
246000	-199381	7147	4046	11193	21836	7
246000	-197381	8004	4046	12050	21836	7
246000	-195381	8862	4046	12908	21836	7
246000	-193381	9719	4046	13765	21836	7
246000	-191381	10576	4046	14622	21836	7
246000	-189381	11500	4046	15546	21836	7
246000	-187381	12642	4046	16688	21836	7
246000	-185381	13785	4046	17831	21836	7
246000	-183381	14928	4046	18974	21836	7
246000	-181381	16071	4046	20117	21836	7
246000	-179381	17214	4046	21260	21836	7
246000	-177381	18357	4046	22403	21836	7
246000	-175381	19656	4046	23702	21836	7
246000	-173381	21085	4046	25131	21836	7
246000	-171381	22513	4046	26559	21836	7
246000	-169381	23942	4046	27988	21836	7
246000	-167381	25371	4046	29417	21836	7
246000	-165381	26856	4046	30902	21836	7
246000	-163381	28571	4046	32617	21836	7
246000	-161381	30285	4046	34331	21836	7
246000	-159381	31999	4046	36045	21836	7
246000	-157381	33768	4046	37814	21836	7
246000	-155381	35768	4046	39814	21836	7
246000	-153381	37768	4046	41814	21836	7
246000	-151381	39768	4046	43814	21836	7
246000	-149381	41768	4046	45814	21836	7
246000	-147381	43768	4046	47814	21836	7
246000	-145381	45768	4046	49814	21836	7
246000	-143381	47768	4046	51814	21836	7
246000	-141381	49768	4046	53814	21836	7
246000	-139381	51768	4046	55814	21836	7
246000	-137381	53768	4046	57814	21836	7
246000	-135381	55768	4046	59814	21836	7
246000	-133381	57768	4046	61814	21836	7
246000	-131381	59768	4046	63814	21836	7
246000	-129381	61768	4046	65814	21836	7
246000	-127381	63768	4046	67814	21836	7
248000	-241381	3101	4046	945	21836	7
248000	-239381	2815	4046	1231	21836	7
248000	-237381	2529	4046	1517	21836	7
248000	-235381	2244	4046	1802	21836	7
248000	-233381	1958	4046	2088	21836	7
248000	-231381	1672	4046	2374	21836	7
248000	-229381	1387	4046	2659	21836	7
248000	-227381	1101	4046	2945	21836	7
248000	-225381	665	4046	3381	21836	7
248000	-223381	93	4046	3953	21836	7
248000	-221381	478	4046	4524	21836	7
248000	-219381	1050	4046	5096	21836	7
248000	-217381	1621	4046	5667	21836	7
248000	-215381	2192	4046	6238	21836	7
248000	-213381	2764	4046	6810	21836	7
248000	-211381	3335	4046	7381	21836	7
248000	-209381	3907	4046	7953	21836	7
248000	-207381	4504	4046	8550	21836	7
248000	-205381	5362	4046	9408	21836	7
248000	-203381	6219	4046	10265	21836	7
248000	-201381	7076	4046	11122	21836	7
248000	-199381	7933	4046	11979	21836	7
248000	-197381	8790	4046	12836	21836	7
248000	-195381	9647	4046	13693	21836	7
248000	-193381	10504	4046	14550	21836	7
248000	-191381	11363	4046	15409	21836	7
248000	-189381	12506	4046	16552	21836	7
248000	-187381	13649	4046	17695	21836	7
248000	-185381	14792	4046	18838	21836	7
248000	-183381	15934	4046	19980	21836	7
248000	-181381	17077	4046	21123	21836	7
248000	-179381	18220	4046	22266	21836	7
248000	-177381	19439	4046	23485	21836	7
248000	-175381	20867	4046	24913	21836	7
248000	-173381	22296	4046	26342	21836	7
248000	-171381	23725	4046	27771	21836	7
248000	-169381	25153	4046	29199	21836	7
248000	-167381	26582	4046	30628	21836	7
248000	-165381	28260	4046	32306	21836	7
248000	-163381	29974	4046	34020	21836	7
248000	-161381	31689	4046	35735	21836	7
248000	-159381	33403	4046	37449	21836	7
248000	-157381	35355	4046	39401	21836	7
248000	-155381	37355	4046	41401	21836	7
248000	-153381	39355	4046	43401	21836	7
248000	-151381	41355	4046	45401	21836	7
248000	-149381	43355	4046	47401	21836	7
248000	-147381	45355	4046	49401	21836	7
248000	-145381	47355	4046	51401	21836	7
248000	-143381	49355	4046	53401	21836	7
248000	-141381	51355	4046	55401	21836	7
248000	-139381	53355	4046	57401	21836	7
248000	-137381	55355	4046	59401	21836	7
248000	-135381	57355	4046	61401	21836	7
248000	-133381	59355	4046	63401	21836	7
248000	-131381	61355	4046	65401	21836	7
248000	-129381	63355	4046	67401	21836	7
248000	-127381	65355	4046	69401	21836	7
250000	-241381	2815	4046	1231	21836	7
250000	-239381	2529	4046	1517	21836	7
250000	-237381	2244	4046	1802	21836	7
250000	-235381	1958	4046	2088	21836	7
250000	-233381	1672	4046	2374	21836	7
250000	-231381	1387	4046	2659	21836	7
250000	-229381	1101	4046	2945	21836	7
250000	-227381	690	4046	3356	21836	7
250000	-225381	118	4046	3928	21836	7
250000	-223381	453	4046	4499	21836	7
250000	-221381	1025	4046	5071	21836	7
250000	-219381	1596	4046	5642	21836	7
250000	-217381	2168	4046	6214	21836	7
250000	-215381	2739	4046	6785	21836	7
250000	-213381	3310	4046	7356	21836	7
250000	-211381	3882	4046	7928	21836	7
250000	-209381	4453	4046	8499	21836	7
250000	-207381	5290	4046	9336	21836	7
250000	-205381	6147	4046	10193	21836	7
250000	-203381	7004	4046	11050	21836	7
250000	-201381	7862	4046	11908	21836	7
250000	-199381	8719	4046	12765	21836	7
250000	-197381	9576	4046	13622	21836	7
250000	-195381	10433	4046	14479	21836	7
250000	-193381	11290	4046	15336	21836	7
250000	-191381	12369	4046	16415	21836	7
250000	-189381	13512	4046	17558	21836	7
250000	-187381	14655	4046	18701	21836	7
250000	-185381	15798	4046	19844	21836	7
250000	-183381	16941	4046	20987	21836	7
250000	-181381	18083	4046	22129	21836	7
250000	-179381	19226	4046	23272	21836	7
250000	-177381	20650	4046	24696	21836	7
250000	-175381	22079	4046	26125	21836	7
250000	-173381	23507	4046	27553	21836	7
250000	-171381	24936	4046	28982	21836	7
250000	-169381	26364	4046	30410	21836	7
250000	-167381	27950	4046	31996	21836	7
250000	-165381	29664	4046	33710	21836	7
250000	-163381	31378	4046	35424	21836	7
250000	-161381	33092	4046	37138	21836	7
250000	-159381	34942	4046	38988	21836	7
250000	-157381	36942	4046	40988	21836	7
250000	-155381	38942	4046	42988	21836	7
250000	-153381	40942	4046	44988	21836	7
250000	-151381	42942	4046	46988	21836	7
250000	-149381	44942	4046	48988	21836	7
250000	-147381	46942	4046	50988	21836	7
250000	-145381	48942	4046	52988	21836	7
250000	-143381	50942	4046	54988	21836	7
250000	-141381	52942	4046	56988	21836	7
250000	-139381	54942	4046	58988	21836	7
250000	-137381	56942	4046	60988	21836	7
250000	-135381	58942	4046	62988	21836	7
250000	-133381	60942	4046	64988	21836	7
250000	-131381	62942	4046	66988	21836	7
250000	-129381	64942	4046	68988	21836	7
250000	-127381	66942	4046	70988	21836	7
252000	-241381	2529	4046	1517	21836	7
252000	-239381	2244	4046	1802	21836	7
252000	-237381	1958	4046	2088	21836	7
252000	-235381	1672	4046	2374	21836	7
252000	-233381	1387	4046	2659	21836	7
252000	-231381	1101	4046	2945	21836	7
252000	-229381	714	4046	3332	21836	7
252000	-227381	143	4046	3903	21836	7
252000	-225381	428	4046	4474	21836	7
252000	-223381	1000	4046	5046	21836	7
252000	-221381	1571	4046	5617	21836	7
252000	-219381	2143	4046	6189	21836	7
252000	-217381	2714	4046	6760	21836	7
252000	-215381	3286	4046	7332	21836	7
252000	-213381	3857	4046	7903	21836	7
252000	-211381	4428	4046	8474	21836	7
252000	-209381	5219	4046	9265	21836	7
252000	-207381	6076	4046	10122	21836	7
252000	-205381	6933	4046	10979	21836	7
252000	-203381	7790	4046	11836	21836	7
252000	-201381	8647	4046	12693	21836	7
252000	-199381	9504	4046	13550	21836	7
252000	-197381	10361	4046	14407	21836	7
252000	-195381	11219	4046	15265	21836	7
252000	-193381	12232	4046	16278	21836	7
252000	-191381	13375	4046	17421	21836	7
252000	-189381	14518	4046	18564	21836	7
252000	-187381	15661	4046	19707	21836	7
252000	-185381	16804	4046	20850	21836	7
252000	-183381	17947	4046	21993	21836	7
252000	-181381	19090	4046	23136	21836	7
252000	-179381	20433	4046	24479	21836	7
252000	-177381	21861	4046	25907	21836	7
252000	-175381	23290	4046	27336	21836	7
252000	-173381	24718	4046	28764	21836	7
252000	-171381	26147	4046	30193	21836	7
252000	-169381	27639	4046	31685	21836	7
252000	-167381	29353	4046	33399	21836	7
252000	-165381	31068	4046	35114	21836	7
252000	-163381	32782	4046	36828	21836	7
252000	-161381	34529	4046	38575	21836	7
252000	-159381	36529	4046	40575	21836	7
252000	-157381	38529	4046	42575	21836	7
252000	-155381	40529	4046	44575	21836	7
252000	-153381	42529	4046	46575	21836	7
252000	-151381	44529	4046	48575	21836	7
252000	-149381	46529	4046	50575	21836	7
252000	-147381	48529	4046	52575	21836	7
252000	-145381	50529	4046	54575	21836	7
252000	-143381	52529	4046	56575	21836	7
252000	-141381	54529	4046	58575	21836	7
252000	-139381	56529	4046	60575	21836	7
252000	-137381	58529	4046	62575	21836	7
252000	-135381	60529	4046	64575	21836	7
252000	-133381	62529	4046	66575	21836	7
252000	-131381	64529	4046	68575	21836	7
252000	-129381	66529	4046	70575	21836	7
252000	-127381	68529	4046	72575	21836	7
254000	-241381	2244	4046	1802	21836	7
254000	-239381	1958	4046	2088	21836	7
254000	-237381	1672	4046	2374	21836	7
254000	-235381	1387	4046	2659	21836	7
254000	-233381	1101	4046	2945	21836	7
254000	-231381	739	4046	3307	21836	7
254000	-229381	168	4046	3878	21836	7
254000	-227381	404	4046	4450	21836	7
254000	-225381	975	4046	5021	21836	7
254000	-223381	1546	4046	5592	21836	7
254000	-221381	2118	4046	6164	21836	7
254000	-219381	2689	4046	6735	21836	7
254000	-217381	3261	4046	7307	21836	7
254000	-215381	3832	4046	7878	21836	7
254000	-213381	4404	4046	8450	21836	7
254000	-211381	5147	4046	9193	21836	7
254000	-209381	6004	4046	10050	21836	7
254000	-207381	6861	4046	10907	21836	7
254000	-205381	7719	4046	11765	21836	7
254000	-203381	8576	4046	12622	21836	7
254000	-201381	9433	4046	13479	21836	7
254000	-199381	10290	4046	14336	21836	7
254000	-197381	11147	4046	15193	21836	7
254000	-195381	12096	4046	16142	21836	7
254000	-193381	13239	4046	17285	21836	7
254000	-191381	14381	4046	18427	21836	7
254000	-189381	15524	4046	19570	21836	7
254000	-187381	16667	4046	20713	21836	7
254000	-185381	17810	4046	21856	21836	7
254000	-183381	18953	4046	22999	21836	7
254000	-181381	20215	4046	24261	21836	7
254000	-179381	21644	4046	25690	21836	7
254000	-177381	23072	4046	27118	21836	7
254000	-175381	24501	4046	28547	21836	7
254000	-173381	25929	4046	29975	21836	7
254000	-171381	27358	4046	31404	21836	7
254000	-169381	29043	4046	33089	21836	7
254000	-167381	30757	4046	34803	21836	7
254000	-165381	32471	4046	36517	21836	7
254000	-163381	34185	4046	38231	21836	7
254000	-161381	36115	4046	40161	21836	7
254000	-159381	38115	4046	42161	21836	7
254000	-157381	40115	4046	44161	21836	7
254000	-155381	42115	4046	46161	21836	7
254000	-153381	44115	4046	48161	21836	7
254000	-151381	46115	4046	50161	21836	7
254000	-149381	48115	4046	52161	21836	7
254000	-147381	50115	4046	54161	21836	7
254000	-145381	52115	4046	56161	21836	7
254000	-143381	54115	4046	58161	21836	7
254000	-141381	56115	4046	60161	21836	7
254000	-139381	58115	4046	62161	21836	7
254000	-137381	60115	4046	64161	21836	7
254000	-135381	62115	4046	66161	21836	7
254000	-133381	64115	4046	68161	21836	7
254000	-131381	66115	4046	70161	21836	7
254000	-129381	68115	4046	72161	21836	7
254000	-127381	70115	4046	74161	21836	7
256000	-241381	1958	4046	2088	21836	7
256000	-239381	1672	4046	2374	21836	7
256000	-237381	1387	4046	2659	21836	7
256000	-235381	1101	4046	2945	21836	7
256000	-233381	764	4046	3282	21836	7
256000	-231381	193	4046	3853	21836	7
256000	-229381	379	4046	4425	21836	7
256000	-227381	950	4046	4996	21836	7
256000	-225381	1522	4046	5568	21836	7
256000	-223381	2093	4046	6139	21836	7
256000	-221381	2665	4046	6711	21836	7
256000	-219381	3236	4046	7282	21836	7
256000	-217381	3807	4046	7853	21836	7
256000	-215381	4379	4046	8425	21836	7
256000	-213381	5076	4046	9122	21836	7
256000	-211381	5933	4046	9979	21836	7
256000	-209381	6790	4046	10836	21836	7
256000	-207381	7647	4046	11693	21836	7
256000	-205381	8504	4046	12550	21836	7
256000	-203381	9362	4046	13408	21836	7
256000	-201381	10219	4046	14265	21836	7
256000	-199381	11076	4046	15122	21836	7
256000	-197381	11959	4046	16005	21836	7
256000	-195381	13102	4046	17148	21836	7
256000	-193381	14245	4046	18291	21836	7
256000	-191381	15388	4046	19434	21836	7
256000	-189381	16531	4046	20577	21836	7
256000	-187381	17674	4046	21720	21836	7
256000	-185381	18816	4046	22862	21836	7
256000	-183381	19998	4046	24044	21836	7
256000	-181381	21427	4046	25473	21836	7
256000	-179381	22855	4046	26901	21836	7
256000	-177381	24284	4046	28330	21836	7
256000	-175381	25712	4046	29758	21836	7
256000	-173381	27141	4046	31187	21836	7
256000	-171381	28732	4046	32778	21836	7
256000	-169381	30447	4046	34493	21836	7
256000	-167381	32161	4046	36207	21836	7
256000	-165381	33875	4046	37921	21836	7
256000	-163381	35703	4046	39749	21836	7
256000	-161381	37703	4046	41749	21836	7
256000	-159381	39703	4046	43749	21836	7
256000	-157381	41703	4046	45749	21836	7
256000	-155381	43703	4046	47749	21836	7
256000	-153381	45703	4046	49749	21836	7
256000	-151381	47703	4046	51749	21836	7
256000	-149381	49703	4046	53749	21836	7
256000	-147381	51703	4046	55749	21836	7
256000	-145381	53703	4046	57749	21836	7
256000	-143381	55703	4046	59749	21836	7
256000	-141381	57703	4046	61749	21836	7
256000	-139381	59703	4046	63749	21836	7
256000	-137381	61703	4046	65749	21836	7
256000	-135381	63703	4046	67749	21836	7
256000	-133381	65703	4046	69749	21836	7
256000	-131381	67703	4046	71749	21836	7
256000	-129381	69703	4046	73749	21836	7
256000	-127381	71703	4046	75749	21836	7
258000	-241381	1672	4046	2374	21836	7
258000	-239381	1387	4046	2659	21836	7
258000	-237381	1101	4046	2945	21836	7
258000	-235381	789	4046	3257	21836	7
258000	-233381	217	4046	3829	21836	7
258000	-231381	354	4046	4400	21836	7
258000	-229381	925	4046	4971	21836	7
258000	-227381	1497	4046	5543	21836	7
258000	-225381	2068	4046	6114	21836	7
258000	-223381	2640	4046	6686	21836	7
258000	-221381	3211	4046	7257	21836	7
258000	-219381	3783	4046	7829	21836	7
258000	-217381	4354	4046	8400	21836	7
258000	-215381	5004	4046	9050	21836	7
258000	-213381	5862	4046	9908	21836	7
258000	-211381	6719	4046	10765	21836	7
258000	-209381	7576	4046	11622	21836	7
258000	-207381	8433	4046	12479	21836	7
258000	-205381	9290	4046	13336	21836	7
258000	-203381	10147	4046	14193	21836	7
258000	-201381	11004	4046	15050	21836	7
258000	-199381	11862	4046	15908	21836	7
258000	-197381	12965	4046	17011	21836	7
258000	-195381	14108	4046	18154	21836	7
258000	-193381	15251	4046	19297	21836	7
258000	-191381	16394	4046	20440	21836	7
258000	-189381	17537	4046	21583	21836	7
258000	-187381	18680	4046	22726	21836	7
258000	-185381	19823	4046	23869	21836	7
258000	-183381	21209	4046	25255	21836	7
258000	-181381	22638	4046	26684	21836	7
258000	-179381	24066	4046	28112	21836	7
258000	-177381	25495	4046	29541	21836	7
258000	-175381	26923	4046	30969	21836	7
258000	-173381	28422	4046	32468	21836	7
258000	-171381	30136	4046	34182	21836	7
258000	-169381	31850	4046	35896	21836	7
258000	-167381	33564	4046	37610	21836	7
258000	-165381	35289	4046	39335	21836	7
258000	-163381	37289	4046	41335	21836	7
258000	-161381	39289	4046	43335	21836	7
258000	-159381	41289	4046	45335	21836	7
258000	-157381	43289	4046	47335	21836	7
258000	-155381	45289	4046	49335	21836	7
258000	-153381	47289	4046	51335	21836	7
258000	-151381	49289	4046	53335	21836	7
258000	-149381	51289	4046	55335	21836	7
258000	-147381	53289	4046	57335	21836	7
258000	-145381	55289	4046	59335	21836	7
258000	-143381	57289	4046	61335	21836	7
258000	-141381	59289	4046	63335	21836	7
258000	-139381	61289	4046	65335	21836	7
258000	-137381	63289	4046	67335	21836	7
258000	-135381	65289	4046	69335	21836	7
258000	-133381	67289	4046	71335	21836	7
258000	-131381	69289	4046	73335	21836	7
258000	-129381	71289	4046	75335	21836	7
258000	-127381	73289	4046	77335	21836	7
260000	-241381	1387	4046	2659	21836	7
260000	-239381	1101	4046	2945	21836	7
260000	-237381	814	4046	3232	21836	7
260000	-235381	242	4046	3804	21836	7
260000	-233381	329	4046	4375	21836	7
260000	-231381	901	4046	4947	21836	7
260000	-229381	1472	4046	5518	21836	7
260000	-227381	2043	4046	6089	21836	7
260000	-225381	2615	4046	6661	21836	7
260000	-223381	3186	4046	7232	21836	7
260000	-221381	3758	4046	7804	21836	7
260000	-219381	4329	4046	8375	21836	7
260000	-217381	4933	4046	8979	21836	7
260000	-215381	5790	4046	9836	21836	7
260000	-213381	6647	4046	10693	21836	7
260000	-211381	7504	4046	11550	21836	7
260000	-209381	8362	4046	12408	21836	7
260000	-207381	9219	4046	13265	21836	7
260000	-205381	10076	4046	14122	21836	7
260000	-203381	10933	4046	14979	21836	7
260000	-201381	11790	4046	15836	21836	7
260000	-199381	12829	4046	16875	21836	7
260000	-197381	13972	4046	18018	21836	7
260000	-195381	15115	4046	19161	21836	7
260000	-193381	16257	4046	20303	21836	7
260000	-191381	17400	4046	21446	21836	7
260000	-189381	18543	4046	22589	21836	7
260000	-187381	19686	4046	23732	21836	7
260000	-185381	20992	4046	25038	21836	7
260000	-183381	22420	4046	26466	21836	7
260000	-181381	23849	4046	27895	21836	7
260000	-179381	25277	4046	29323	21836	7
260000	-177381	26706	4046	30752	21836	7
260000	-175381	28135	4046	32181	21836	7
260000	-173381	29825	4046	33871	21836	7
260000	-171381	31540	4046	35586	21836	7
260000	-169381	33254	4046	37300	21836	7
260000	-167381	34968	4046	39014	21836	7
260000	-165381	36877	4046	40923	21836	7
260000	-163381	38877	4046	42923	21836	7
260000	-161381	40877	4046	44923	21836	7
260000	-159381	42877	4046	46923	21836	7
260000	-157381	44877	4046	48923	21836	7
260000	-155381	46877	4046	50923	21836	7
260000	-153381	48877	4046	52923	21836	7
260000	-151381	50877	4046	54923	21836	7
260000	-149381	52877	4046	56923	21836	7
260000	-147381	54877	4046	58923	21836	7
260000	-145381	56877	4046	60923	21836	7
260000	-143381	58877	4046	62923	21836	7
260000	-141381	60877	4046	64923	21836	7
260000	-139381	62877	4046	66923	21836	7
260000	-137381	64877	4046	68923	21836	7
260000	-135381	66877	4046	70923	21836	7
260000	-133381	68877	4046	72923	21836	7
260000	-131381	70877	4046	74923	21836	7
260000	-129381	72877	4046	76923	21836	7
260000	-127381	74877	4046	78923	21836	7
262000	-241381	1101	4046	2945	21836	7
262000	-239381	815	4046	3231	21836	7
262000	-237381	267	4046	3779	21836	7
262000	-235381	304	4046	4350	21836	7
262000	-233381	876	4046	4922	21836	7
262000	-231381	1447	4046	5493	21836	7
262000	-229381	2019	4046	6065	21836	7
262000	-227381	2590	4046	6636	21836	7
262000	-225381	3161	4046	7207	21836	7
262000	-223381	3733	4046	7779	21836	7
262000	-221381	4304	4046	8350	21836	7
262000	-219381	4876	4046	8922	21836	7
262000	-217381	5719	4046	9765	21836	7
262000	-215381	6576	4046	10622	21836	7
262000	-213381	7433	4046	11479	21836	7
262000	-211381	8290	4046	12336	21836	7
262000	-209381	9147	4046	13193	21836	7
262000	-207381	10004	4046	14050	21836	7
262000	-205381	10862	4046	14908	21836	7
262000	-203381	11719	4046	15765	21836	7
262000	-201381	12692	4046	16738	21836	7
262000	-199381	13835	4046	17881	21836	7
262000	-197381	14978	4046	19024	21836	7
262000	-195381	16121	4046	20167	21836	7
262000	-193381	17264	4046	21310	21836	7
262000	-191381	18406	4046	22452	21836	7
262000	-189381	19549	4046	23595	21836	7
262000	-187381	20774	4046	24820	21836	7
262000	-185381	22203	4046	26249	21836	7
262000	-183381	23631	4046	27677	21836	7
262000	-181381	25060	4046	29106	21836	7
262000	-179381	26489	4046	30535	21836	7
262000	-177381	27917	4046	31963	21836	7
262000	-175381	29515	4046	33561	21836	7
262000	-173381	31229	4046	35275	21836	7
262000	-171381	32943	4046	36989	21836	7
262000	-169381	34658	4046	38704	21836	7
262000	-167381	36463	4046	40509	21836	7
262000	-165381	38463	4046	42509	21836	7
262000	-163381	40463	4046	44509	21836	7
262000	-161381	42463	4046	46509	21836	7
262000	-159381	44463	4046	48509	21836	7
262000	-157381	46463	4046	50509	21836	7
262000	-155381	48463	4046	52509	21836	7
262000	-153381	50463	4046	54509	21836	7
262000	-151381	52463	4046	56509	21836	7
262000	-149381	54463	4046	58509	21836	7
262000	-147381	56463	4046	60509	21836	7
262000	-145381	58463	4046	62509	21836	7
262000	-143381	60463	4046	64509	21836	7
262000	-141381	62463	4046	66509	21836	7
262000	-139381	64463	4046	68509	21836	7
262000	-137381	66463	4046	70509	21836	7
262000	-135381	68463	4046	72509	21836	7
262000	-133381	70463	4046	74509	21836	7
262000	-131381	72463	4046	76509	21836	7
262000	-129381	74463	4046	78509	21836	7
262000	-127381	76463	4046	80509	21836	7
264000	-241381	815	4046	3231	21836	7
264000	-239381	292	4046	3754	21836	7
264000	-237381	279	4046	4325	21836	7
264000	-235381	851	4046	4897	21836	7
264000	-233381	1422	4046	5468	21836	7
264000	-231381	1994	4046	6040	21836	7
264000	-229381	2565	4046	6611	21836	7
264000	-227381	3137	4046	7183	21836	7
264000	-225381	3708	4046	7754	21836	7
264000	-223381	4279	4046	8325	21836	7
264000	-221381	4851	4046	8897	21836	7
264000	-219381	5647	4046	9693	21836	7
264000	-217381	6504	4046	10550	21836	7
264000	-215381	7362	4046	11408	21836	7
264000	-213381	8219	4046	12265	21836	7
264000	-211381	9076	4046	13122	21836	7
264000	-209381	9933	4046	13979	21836	7
264000	-207381	10790	4046	14836	21836	7
264000	-205381	11647	4046	15693	21836	7
264000	-203381	12556	4046	16602	21836	7
264000	-201381	13698	4046	17744	21836	7
264000	-199381	14841	4046	18887	21836	7
264000	-197381	15984	4046	20030	21836	7
264000	-195381	17127	4046	21173	21836	7
264000	-193381	18270	4046	22316	21836	7
264000	-191381	19413	4046	23459	21836	7
264000	-189381	20557	4046	24603	21836	7
264000	-187381	21986	4046	26032	21836	7
264000	-185381	23414	4046	27460	21836	7
264000	-183381	24843	4046	28889	21836	7
264000	-181381	26271	4046	30317	21836	7
264000	-179381	27700	4046	31746	21836	7
264000	-177381	29204	4046	33250	21836	7
264000	-175381	30919	4046	34965	21836	7
264000	-173381	32633	4046	36679	21836	7
264000	-171381	34347	4046	38393	21836	7
264000	-169381	36062	4046	40108	21836	7
264000	-167381	38051	4046	42097	21836	7
264000	-165381	40051	4046	44097	21836	7
264000	-163381	42051	4046	46097	21836	7
264000	-161381	44051	4046	48097	21836	7
264000	-159381	46051	4046	50097	21836	7
264000	-157381	48051	4046	52097	21836	7
264000	-155381	50051	4046	54097	21836	7
264000	-153381	52051	4046	56097	21836	7
264000	-151381	54051	4046	58097	21836	7
264000	-149381	56051	4046	60097	21836	7
264000	-147381	58051	4046	62097	21836	7
264000	-145381	60051	4046	64097	21836	7
264000	-143381	62051	4046	66097	21836	7
264000	-141381	64051	4046	68097	21836	7
264000	-139381	66051	4046	70097	21836	7
264000	-137381	68051	4046	72097	21836	7
264000	-135381	70051	4046	74097	21836	7
264000	-133381	72051	4046	76097	21836	7
264000	-131381	74051	4046	78097	21836	7
264000	-129381	76051	4046	80097	21836	7
264000	-127381	78051	4046	82097	21836	7
266000	-241381	317	4046	3729	21836	7
266000	-239381	255	4046	4301	21836	7
266000	-237381	826	4046	4872	21836	7
266000	-235381	1397	4046	5443	21836	7
266000	-233381	1969	4046	6015	21836	7
266000	-231381	2540	4046	6586	21836	7
266000	-229381	3112	4046	7158	21836	7
266000	-227381	3683	4046	7729	21836	7
266000	-225381	4255	4046	8301	21836	7
266000	-223381	4826	4046	8872	21836	7
266000	-221381	5576	4046	9622	21836	7
266000	-219381	6433	4046	10479	21836	7
266000	-217381	7290	4046	11336	21836	7
266000	-215381	8147	4046	12193	21836	7
266000	-213381	9004	4046	13050	21836	7
266000	-211381	9862	4046	13908	21836	7
266000	-209381	10719	4046	14765	21836	7
266000	-207381	11576	4046	15622	21836	7
266000	-205381	12433	4046	16479	21836	7
266000	-203381	13562	4046	17608	21836	7
266000	-201381	14705	4046	18751	21836	7
266000	-199381	15847	4046	19893	21836	7
266000	-197381	16990	4046	21036	21836	7
266000	-195381	18133	4046	22179	21836	7
266000	-193381	19276	4046	23322	21836	7
266000	-191381	20419	4046	24465	21836	7
266000	-189381	21768	4046	25814	21836	7
