S_micro\tT_micro\tdiff\tstability
580000	50000	506170	stable
580000	55000	511170	stable
580000	60000	516170	stable
580000	65000	521170	stable
580000	70000	526170	stable
580000	75000	531170	stable
580000	80000	536170	stable
580000	85000	541170	stable
580000	90000	546170	stable
580000	95000	551170	stable
580000	100000	556170	stable
580000	105000	561170	stable
580000	110000	566170	stable
580000	115000	571170	stable
580000	120000	576170	stable
580000	125000	581170	stable
580000	130000	586170	stable
580000	135000	591170	stable
580000	140000	596170	stable
580000	145000	601170	stable
580000	150000	606170	stable
600000	0	472040	stable
600000	5000	477040	stable
600000	10000	482040	stable
600000	15000	487040	stable
600000	20000	492040	stable
600000	25000	497040	stable
600000	30000	502040	stable
600000	35000	507040	stable
600000	40000	512040	stable
600000	45000	517040	stable
600000	50000	522040	stable
600000	55000	527040	stable
600000	60000	532040	stable
600000	65000	537040	stable
600000	70000	542040	stable
600000	75000	547040	stable
600000	80000	552040	stable
600000	85000	557040	stable
600000	90000	562040	stable
600000	95000	567040	stable
600000	100000	572040	stable
600000	105000	577040	stable
600000	110000	582040	stable
600000	115000	587040	stable
600000	120000	592040	stable
600000	125000	597040	stable
600000	130000	602040	stable
600000	135000	607040	stable
600000	140000	612040	stable
600000	145000	617040	stable
600000	150000	622040	stable
620000	0	487910	stable
620000	5000	492910	stable
620000	10000	497910	stable
620000	15000	502910	stable
620000	20000	507910	stable
620000	25000	512910	stable
620000	30000	517910	stable
620000	35000	522910	stable
620000	40000	527910	stable
620000	45000	532910	stable
620000	50000	537910	stable
620000	55000	542910	stable
620000	60000	547910	stable
620000	65000	552910	stable
620000	70000	557910	stable
620000	75000	562910	stable
620000	80000	567910	stable
620000	85000	572910	stable
620000	90000	577910	stable
620000	95000	582910	stable
620000	100000	587910	stable
620000	105000	592910	stable
620000	110000	597910	stable
620000	115000	602910	stable
620000	120000	607910	stable
620000	125000	612910	stable
620000	130000	617910	stable
620000	135000	622910	stable
620000	140000	627910	stable
620000	145000	632910	stable
620000	150000	637910	stable
640000	0	503779	stable
640000	5000	508779	stable
640000	10000	513779	stable
640000	15000	518779	stable
640000	20000	523779	stable
640000	25000	528779	stable
640000	30000	533779	stable
640000	35000	538779	stable
640000	40000	543779	stable
640000	45000	548779	stable
640000	50000	553779	stable
640000	55000	558779	stable
640000	60000	563779	stable
640000	65000	568779	stable
640000	70000	573779	stable
640000	75000	578779	stable
640000	80000	583779	stable
640000	85000	588779	stable
640000	90000	593779	stable
640000	95000	598779	stable
640000	100000	603779	stable
640000	105000	608779	stable
640000	110000	613779	stable
640000	115000	618779	stable
640000	120000	623779	stable
640000	125000	628779	stable
640000	130000	633779	stable
640000	135000	638779	stable
640000	140000	643779	stable
640000	145000	648779	stable
640000	150000	653779	stable
660000	0	519649	stable
660000	5000	524649	stable
660000	10000	529649	stable
660000	15000	534649	stable
660000	20000	539649	stable
660000	25000	544649	stable
660000	30000	549649	stable
660000	35000	554649	stable
660000	40000	559649	stable
660000	45000	564649	stable
660000	50000	569649	stable
660000	55000	574649	stable
660000	60000	579649	stable
660000	65000	584649	stable
660000	70000	589649	stable
660000	75000	594649	stable
660000	80000	599649	stable
660000	85000	604649	stable
660000	90000	609649	stable
660000	95000	614649	stable
660000	100000	619649	stable
660000	105000	624649	stable
660000	110000	629649	stable
660000	115000	634649	stable
660000	120000	639649	stable
660000	125000	644649	stable
660000	130000	649649	stable
660000	135000	654649	stable
660000	140000	659649	stable
660000	145000	664649	stable
660000	150000	669649	stable
680000	0	535518	stable
680000	5000	540518	stable
680000	10000	545518	stable
680000	15000	550518	stable
680000	20000	555518	stable
680000	25000	560518	stable
680000	30000	565518	stable
680000	35000	570518	stable
680000	40000	575518	stable
680000	45000	580518	stable
680000	50000	585518	stable
680000	55000	590518	stable
680000	60000	595518	stable
680000	65000	600518	stable
680000	70000	605518	stable
680000	75000	610518	stable
680000	80000	615518	stable
680000	85000	620518	stable
680000	90000	625518	stable
680000	95000	630518	stable
680000	100000	635518	stable
680000	105000	640518	stable
680000	110000	645518	stable
680000	115000	650518	stable
680000	120000	655518	stable
680000	125000	660518	stable
680000	130000	665518	stable
680000	135000	670518	stable
680000	140000	675518	stable
680000	145000	680518	stable
680000	150000	685518	stable
700000	0	551388	stable
700000	5000	556388	stable
700000	10000	561388	stable
700000	15000	566388	stable
700000	20000	571388	stable
700000	25000	576388	stable
700000	30000	581388	stable
700000	35000	586388	stable
700000	40000	591388	stable
700000	45000	596388	stable
700000	50000	601388	stable
700000	55000	606388	stable
700000	60000	611388	stable
700000	65000	616388	stable
700000	70000	621388	stable
700000	75000	626388	stable
700000	80000	631388	stable
700000	85000	636388	stable
700000	90000	641388	stable
700000	95000	646388	stable
700000	100000	651388	stable
700000	105000	656388	stable
700000	110000	661388	stable
700000	115000	666388	stable
700000	120000	671388	stable
700000	125000	676388	stable
700000	130000	681388	stable
700000	135000	686388	stable
700000	140000	691388	stable
700000	145000	696388	stable
700000	150000	701388	stable
720000	0	567257	stable
720000	5000	572257	stable
720000	10000	577257	stable
720000	15000	582257	stable
720000	20000	587257	stable
720000	25000	592257	stable
720000	30000	597257	stable
720000	35000	602257	stable
720000	40000	607257	stable
720000	45000	612257	stable
720000	50000	617257	stable
720000	55000	622257	stable
720000	60000	627257	stable
720000	65000	632257	stable
720000	70000	637257	stable
720000	75000	642257	stable
720000	80000	647257	stable
720000	85000	652257	stable
720000	90000	657257	stable
720000	95000	662257	stable
720000	100000	667257	stable
720000	105000	672257	stable
720000	110000	677257	stable
720000	115000	682257	stable
720000	120000	687257	stable
720000	125000	692257	stable
720000	130000	697257	stable
720000	135000	702257	stable
720000	140000	707257	stable
720000	145000	712257	stable
720000	150000	717257	stable
740000	0	583127	stable
740000	5000	588127	stable
740000	10000	593127	stable
740000	15000	598127	stable
740000	20000	603127	stable
740000	25000	608127	stable
740000	30000	613127	stable
740000	35000	618127	stable
740000	40000	623127	stable
740000	45000	628127	stable
740000	50000	633127	stable
740000	55000	638127	stable
740000	60000	643127	stable
740000	65000	648127	stable
740000	70000	653127	stable
740000	75000	658127	stable
740000	80000	663127	stable
740000	85000	668127	stable
740000	90000	673127	stable
740000	95000	678127	stable
740000	100000	683127	stable
740000	105000	688127	stable
740000	110000	693127	stable
740000	115000	698127	stable
740000	120000	703127	stable
740000	125000	708127	stable
740000	130000	713127	stable
740000	135000	718127	stable
740000	140000	723127	stable
740000	145000	728127	stable
740000	150000	733127	stable
760000	0	598996	stable
760000	5000	603996	stable
760000	10000	608996	stable
760000	15000	613996	stable
760000	20000	618996	stable
760000	25000	623996	stable
760000	30000	628996	stable
760000	35000	633996	stable
760000	40000	638996	stable
760000	45000	643996	stable
760000	50000	648996	stable
760000	55000	653996	stable
760000	60000	658996	stable
760000	65000	663996	stable
760000	70000	668996	stable
760000	75000	673996	stable
760000	80000	678996	stable
760000	85000	683996	stable
760000	90000	688996	stable
760000	95000	693996	stable
760000	100000	698996	stable
760000	105000	703996	stable
760000	110000	708996	stable
760000	115000	713996	stable
760000	120000	718996	stable
760000	125000	723996	stable
760000	130000	728996	stable
760000	135000	733996	stable
760000	140000	738996	stable
760000	145000	743996	stable
760000	150000	748996	stable
780000	0	614866	stable
780000	5000	619866	stable
780000	10000	624866	stable
780000	15000	629866	stable
780000	20000	634866	stable
780000	25000	639866	stable
780000	30000	644866	stable
780000	35000	649866	stable
780000	40000	654866	stable
780000	45000	659866	stable
780000	50000	664866	stable
780000	55000	669866	stable
780000	60000	674866	stable
780000	65000	679866	stable
780000	70000	684866	stable
780000	75000	689866	stable
780000	80000	694866	stable
780000	85000	699866	stable
780000	90000	704866	stable
780000	95000	709866	stable
780000	100000	714866	stable
780000	105000	719866	stable
780000	110000	724866	stable
780000	115000	729866	stable
780000	120000	734866	stable
780000	125000	739866	stable
780000	130000	744866	stable
780000	135000	749866	stable
780000	140000	754866	stable
780000	145000	759866	stable
780000	150000	764866	stable
800000	0	630736	stable
800000	5000	635736	stable
800000	10000	640736	stable
800000	15000	645736	stable
800000	20000	650736	stable
800000	25000	655736	stable
800000	30000	660736	stable
800000	35000	665736	stable
800000	40000	670736	stable
800000	45000	675736	stable
800000	50000	680736	stable
800000	55000	685736	stable
800000	60000	690736	stable
800000	65000	695736	stable
800000	70000	700736	stable
800000	75000	705736	stable
800000	80000	710736	stable
800000	85000	715736	stable
800000	90000	720736	stable
800000	95000	725736	stable
800000	100000	730736	stable
800000	105000	735736	stable
800000	110000	740736	stable
800000	115000	745736	stable
800000	120000	750736	stable
800000	125000	755736	stable
800000	130000	760736	stable
800000	135000	765736	stable
800000	140000	770736	stable
800000	145000	775736	stable
800000	150000	780736	stable
820000	0	646605	stable
820000	5000	651605	stable
820000	10000	656605	stable
820000	15000	661605	stable
820000	20000	666605	stable
820000	25000	671605	stable
820000	30000	676605	stable
820000	35000	681605	stable
820000	40000	686605	stable
820000	45000	691605	stable
820000	50000	696605	stable
820000	55000	701605	stable
820000	60000	706605	stable
820000	65000	711605	stable
820000	70000	716605	stable
820000	75000	721605	stable
820000	80000	726605	stable
820000	85000	731605	stable
820000	90000	736605	stable
820000	95000	741605	stable
820000	100000	746605	stable
820000	105000	751605	stable
820000	110000	756605	stable
820000	115000	761605	stable
820000	120000	766605	stable
820000	125000	771605	stable
820000	130000	776605	stable
820000	135000	781605	stable
820000	140000	786605	stable
820000	145000	791605	stable
820000	150000	796605	stable
840000	0	662475	stable
840000	5000	667475	stable
840000	10000	672475	stable
840000	15000	677475	stable
840000	20000	682475	stable
840000	25000	687475	stable
840000	30000	692475	stable
840000	35000	697475	stable
840000	40000	702475	stable
840000	45000	707475	stable
840000	50000	712475	stable
840000	55000	717475	stable
840000	60000	722475	stable
840000	65000	727475	stable
840000	70000	732475	stable
840000	75000	737475	stable
840000	80000	742475	stable
840000	85000	747475	stable
840000	90000	752475	stable
840000	95000	757475	stable
840000	100000	762475	stable
840000	105000	767475	stable
840000	110000	772475	stable
840000	115000	777475	stable
840000	120000	782475	stable
840000	125000	787475	stable
840000	130000	792475	stable
840000	135000	797475	stable
840000	140000	802475	stable
840000	145000	807475	stable
840000	150000	812475	stable
860000	0	678344	stable
860000	5000	683344	stable
860000	10000	688344	stable
860000	15000	693344	stable
860000	20000	698344	stable
860000	25000	703344	stable
860000	30000	708344	stable
860000	35000	713344	stable
860000	40000	718344	stable
860000	45000	723344	stable
860000	50000	728344	stable
860000	55000	733344	stable
860000	60000	738344	stable
860000	65000	743344	stable
860000	70000	748344	stable
860000	75000	753344	stable
860000	80000	758344	stable
860000	85000	763344	stable
860000	90000	768344	stable
860000	95000	773344	stable
860000	100000	778344	stable
860000	105000	783344	stable
860000	110000	788344	stable
860000	115000	793344	stable
860000	120000	798344	stable
860000	125000	803344	stable
860000	130000	808344	stable
860000	135000	813344	stable
860000	140000	818344	stable
860000	145000	822630	stable
860000	150000	826916	stable
880000	0	694214	stable
880000	5000	699214	stable
880000	10000	704214	stable
880000	15000	709214	stable
880000	20000	714214	stable
880000	25000	719214	stable
880000	30000	724214	stable
880000	35000	729214	stable
880000	40000	734214	stable
880000	45000	739214	stable
880000	50000	744214	stable
880000	55000	749214	stable
880000	60000	754214	stable
880000	65000	759214	stable
880000	70000	764214	stable
880000	75000	769214	stable
880000	80000	774214	stable
880000	85000	779214	stable
880000	90000	784214	stable
880000	95000	789214	stable
880000	100000	794214	stable
880000	105000	799214	stable
880000	110000	804214	stable
880000	115000	809214	stable
880000	120000	814214	stable
880000	125000	818500	stable
880000	130000	822785	stable
880000	135000	827071	stable
880000	140000	831357	stable
880000	145000	835642	stable
880000	150000	839928	stable
900000	0	710083	stable
900000	5000	715083	stable
900000	10000	720083	stable
900000	15000	725083	stable
900000	20000	730083	stable
900000	25000	735083	stable
900000	30000	740083	stable
900000	35000	745083	stable
900000	40000	750083	stable
900000	45000	755083	stable
900000	50000	760083	stable
900000	55000	765083	stable
900000	60000	770083	stable
900000	65000	775083	stable
900000	70000	780083	stable
900000	75000	785083	stable
900000	80000	790083	stable
900000	85000	795083	stable
900000	90000	800083	stable
900000	95000	805083	stable
900000	100000	810083	stable
900000	105000	814369	stable
900000	110000	818655	stable
900000	115000	822940	stable
900000	120000	827226	stable
900000	125000	831512	stable
900000	130000	835798	stable
900000	135000	840083	stable
900000	140000	844369	stable
900000	145000	848655	stable
900000	150000	852940	stable
920000	0	725953	stable
920000	5000	730953	stable
920000	10000	735953	stable
920000	15000	740953	stable
920000	20000	745953	stable
920000	25000	750953	stable
920000	30000	755953	stable
920000	35000	760953	stable
920000	40000	765953	stable
920000	45000	770953	stable
920000	50000	775953	stable
920000	55000	780953	stable
920000	60000	785953	stable
920000	65000	790953	stable
920000	70000	795953	stable
920000	75000	800953	stable
920000	80000	805953	stable
920000	85000	810238	stable
920000	90000	814524	stable
920000	95000	818810	stable
920000	100000	823096	stable
920000	105000	827381	stable
920000	110000	831667	stable
920000	115000	835953	stable
920000	120000	840238	stable
920000	125000	844524	stable
920000	130000	848810	stable
920000	135000	853096	stable
920000	140000	857381	stable
920000	145000	861667	stable
920000	150000	865953	stable
940000	0	741822	stable
940000	5000	746822	stable
940000	10000	751822	stable
940000	15000	756822	stable
940000	20000	761822	stable
940000	25000	766822	stable
940000	30000	771822	stable
940000	35000	776822	stable
940000	40000	781822	stable
940000	45000	786822	stable
940000	50000	791822	stable
940000	55000	796822	stable
940000	60000	801822	stable
940000	65000	806108	stable
940000	70000	810394	stable
940000	75000	814680	stable
940000	80000	818965	stable
940000	85000	823251	stable
940000	90000	827537	stable
940000	95000	831822	stable
940000	100000	836108	stable
940000	105000	840394	stable
940000	110000	844680	stable
940000	115000	848965	stable
940000	120000	853251	stable
940000	125000	857537	stable
940000	130000	861822	stable
940000	135000	866108	stable
940000	140000	870394	stable
940000	145000	874214	stable
940000	150000	877785	stable
960000	0	757692	stable
960000	5000	762692	stable
960000	10000	767692	stable
960000	15000	772692	stable
960000	20000	777692	stable
960000	25000	782692	stable
960000	30000	787692	stable
960000	35000	792692	stable
960000	40000	797692	stable
960000	45000	801978	stable
960000	50000	806263	stable
960000	55000	810549	stable
960000	60000	814835	stable
960000	65000	819121	stable
960000	70000	823406	stable
960000	75000	827692	stable
960000	80000	831978	stable
960000	85000	836263	stable
960000	90000	840549	stable
960000	95000	844835	stable
960000	100000	849121	stable
960000	105000	853406	stable
960000	110000	857692	stable
960000	115000	861978	stable
960000	120000	866263	stable
960000	125000	870332	stable
960000	130000	873903	stable
960000	135000	877475	stable
960000	140000	881046	stable
960000	145000	884618	stable
960000	150000	888189	stable
980000	0	773562	stable
980000	5000	778562	stable
980000	10000	783562	stable
980000	15000	788562	stable
980000	20000	793562	stable
980000	25000	797847	stable
980000	30000	802133	stable
980000	35000	806419	stable
980000	40000	810704	stable
980000	45000	814990	stable
980000	50000	819276	stable
980000	55000	823562	stable
980000	60000	827847	stable
980000	65000	832133	stable
980000	70000	836419	stable
980000	75000	840704	stable
980000	80000	844990	stable
980000	85000	849276	stable
980000	90000	853562	stable
980000	95000	857847	stable
980000	100000	862133	stable
980000	105000	866419	stable
980000	110000	870021	stable
980000	115000	873593	stable
980000	120000	877164	stable
980000	125000	880736	stable
980000	130000	884307	stable
980000	135000	887878	stable
980000	140000	891450	stable
980000	145000	895021	stable
980000	150000	898593	stable
1000000	0	789432	stable
1000000	5000	793717	stable
1000000	10000	798003	stable
1000000	15000	802289	stable
1000000	20000	806574	stable
1000000	25000	810860	stable
1000000	30000	815146	stable
1000000	35000	819432	stable
1000000	40000	823717	stable
1000000	45000	828003	stable
1000000	50000	832289	stable
1000000	55000	836574	stable
1000000	60000	840860	stable
1000000	65000	845146	stable
1000000	70000	849432	stable
1000000	75000	853717	stable
1000000	80000	858003	stable
1000000	85000	862289	stable
1000000	90000	866140	stable
1000000	95000	869711	stable
1000000	100000	873283	stable
1000000	105000	876854	stable
1000000	110000	880425	stable
1000000	115000	883997	stable
1000000	120000	887568	stable
1000000	125000	891140	stable
1000000	130000	894711	stable
1000000	135000	898283	stable
1000000	140000	901854	stable
1000000	145000	905425	stable
1000000	150000	908997	stable
1020000	0	802444	stable
1020000	5000	806729	stable
1020000	10000	811015	stable
1020000	15000	815301	stable
1020000	20000	819586	stable
1020000	25000	823872	stable
1020000	30000	828158	stable
1020000	35000	832444	stable
1020000	40000	836729	stable
1020000	45000	841015	stable
1020000	50000	845301	stable
1020000	55000	849586	stable
1020000	60000	853872	stable
1020000	65000	858158	stable
1020000	70000	862257	stable
1020000	75000	865829	stable
1020000	80000	869400	stable
1020000	85000	872972	stable
1020000	90000	876543	stable
1020000	95000	880115	stable
1020000	100000	883686	stable
1020000	105000	887257	stable
1020000	110000	890829	stable
1020000	115000	894400	stable
1020000	120000	897972	stable
1020000	125000	901543	stable
1020000	130000	905115	stable
1020000	135000	908686	stable
1020000	140000	912257	stable
1020000	145000	915829	stable
1020000	150000	918872	stable
1040000	0	815456	stable
1040000	5000	819742	stable
1040000	10000	824027	stable
1040000	15000	828313	stable
1040000	20000	832599	stable
1040000	25000	836885	stable
1040000	30000	841170	stable
1040000	35000	845456	stable
1040000	40000	849742	stable
1040000	45000	854027	stable
1040000	50000	858313	stable
1040000	55000	861947	stable
1040000	60000	865518	stable
1040000	65000	869090	stable
1040000	70000	872661	stable
1040000	75000	876233	stable
1040000	80000	879804	stable
1040000	85000	883375	stable
1040000	90000	886947	stable
1040000	95000	890518	stable
1040000	100000	894090	stable
1040000	105000	897661	stable
1040000	110000	901233	stable
1040000	115000	904804	stable
1040000	120000	908375	stable
1040000	125000	911947	stable
1040000	130000	915456	stable
1040000	135000	918313	stable
1040000	140000	921171	stable
1040000	145000	924028	stable
1040000	150000	926885	stable
1060000	0	828468	stable
1060000	5000	832754	stable
1060000	10000	837040	stable
1060000	15000	841326	stable
1060000	20000	845611	stable
1060000	25000	849897	stable
1060000	30000	854183	stable
1060000	35000	858065	stable
1060000	40000	861636	stable
1060000	45000	865208	stable
1060000	50000	868779	stable
1060000	55000	872351	stable
1060000	60000	875922	stable
1060000	65000	879493	stable
1060000	70000	883065	stable
1060000	75000	886636	stable
1060000	80000	890208	stable
1060000	85000	893779	stable
1060000	90000	897351	stable
1060000	95000	900922	stable
1060000	100000	904493	stable
1060000	105000	908065	stable
1060000	110000	911636	stable
1060000	115000	914897	stable
1060000	120000	917754	stable
1060000	125000	920612	stable
1060000	130000	923469	stable
1060000	135000	926326	stable
1060000	140000	929183	stable
1060000	145000	932040	stable
1060000	150000	934897	stable
1080000	0	841481	stable
1080000	5000	845767	stable
1080000	10000	850052	stable
1080000	15000	854183	stable
1080000	20000	857754	stable
1080000	25000	861326	stable
1080000	30000	864897	stable
1080000	35000	868469	stable
1080000	40000	872040	stable
1080000	45000	875612	stable
1080000	50000	879183	stable
1080000	55000	882754	stable
1080000	60000	886326	stable
1080000	65000	889897	stable
1080000	70000	893469	stable
1080000	75000	897040	stable
1080000	80000	900612	stable
1080000	85000	904183	stable
1080000	90000	907754	stable
1080000	95000	911326	stable
1080000	100000	914338	stable
1080000	105000	917196	stable
1080000	110000	920053	stable
1080000	115000	922910	stable
1080000	120000	925767	stable
1080000	125000	928624	stable
1080000	130000	931481	stable
1080000	135000	934338	stable
1080000	140000	937196	stable
1080000	145000	940053	stable
1080000	150000	942910	stable
1100000	0	853872	stable
1100000	5000	857444	stable
1100000	10000	861015	stable
1100000	15000	864587	stable
1100000	20000	868158	stable
1100000	25000	871729	stable
1100000	30000	875301	stable
1100000	35000	878872	stable
1100000	40000	882444	stable
1100000	45000	886015	stable
1100000	50000	889587	stable
1100000	55000	893158	stable
1100000	60000	896729	stable
1100000	65000	900301	stable
1100000	70000	903872	stable
1100000	75000	907444	stable
1100000	80000	910922	stable
1100000	85000	913779	stable
1100000	90000	916636	stable
1100000	95000	919494	stable
1100000	100000	922351	stable
1100000	105000	925208	stable
1100000	110000	928065	stable
1100000	115000	930922	stable
1100000	120000	933779	stable
1100000	125000	936636	stable
1100000	130000	939494	stable
1100000	135000	942351	stable
1100000	140000	945208	stable
1100000	145000	948065	stable
1100000	150000	950922	stable
1120000	0	864276	stable
1120000	5000	867847	stable
1120000	10000	871419	stable
1120000	15000	874990	stable
1120000	20000	878562	stable
1120000	25000	882133	stable
1120000	30000	885704	stable
1120000	35000	889276	stable
1120000	40000	892847	stable
1120000	45000	896419	stable
1120000	50000	899990	stable
1120000	55000	903562	stable
1120000	60000	907133	stable
1120000	65000	910363	stable
1120000	70000	913220	stable
1120000	75000	916077	stable
1120000	80000	918934	stable
1120000	85000	921792	stable
1120000	90000	924649	stable
1120000	95000	927506	stable
1120000	100000	930363	stable
1120000	105000	933220	stable
1120000	110000	936077	stable
1120000	115000	938934	stable
1120000	120000	941792	stable
1120000	125000	944649	stable
1120000	130000	947506	stable
1120000	135000	950363	stable
1120000	140000	952599	stable
1120000	145000	954742	stable
1120000	150000	956885	stable
1140000	0	874680	stable
1140000	5000	878251	stable
1140000	10000	881822	stable
1140000	15000	885394	stable
1140000	20000	888965	stable
1140000	25000	892537	stable
1140000	30000	896108	stable
1140000	35000	899680	stable
1140000	40000	903251	stable
1140000	45000	906822	stable
1140000	50000	909804	stable
1140000	55000	912661	stable
1140000	60000	915518	stable
1140000	65000	918375	stable
1140000	70000	921233	stable
1140000	75000	924090	stable
1140000	80000	926947	stable
1140000	85000	929804	stable
1140000	90000	932661	stable
1140000	95000	935518	stable
1140000	100000	938375	stable
1140000	105000	941233	stable
1140000	110000	944090	stable
1140000	115000	946947	stable
1140000	120000	949804	stable
1140000	125000	951978	stable
1140000	130000	954121	stable
1140000	135000	956264	stable
1140000	140000	958407	stable
1140000	145000	960549	stable
1140000	150000	962692	stable
1160000	0	885083	stable
1160000	5000	888655	stable
1160000	10000	892226	stable
1160000	15000	895798	stable
1160000	20000	899369	stable
1160000	25000	902941	stable
1160000	30000	906388	stable
1160000	35000	909245	stable
1160000	40000	912102	stable
1160000	45000	914959	stable
1160000	50000	917817	stable
1160000	55000	920674	stable
1160000	60000	923531	stable
1160000	65000	926388	stable
1160000	70000	929245	stable
1160000	75000	932102	stable
1160000	80000	934959	stable
1160000	85000	937817	stable
1160000	90000	940674	stable
1160000	95000	943531	stable
1160000	100000	946388	stable
1160000	105000	949214	stable
1160000	110000	951357	stable
1160000	115000	953500	stable
1160000	120000	955643	stable
1160000	125000	957786	stable
1160000	130000	959928	stable
1160000	135000	962071	stable
1160000	140000	964214	stable
1160000	145000	966357	stable
1160000	150000	968500	stable
1180000	0	895487	stable
1180000	5000	899059	stable
1180000	10000	902630	stable
1180000	15000	905829	stable
1180000	20000	908686	stable
1180000	25000	911543	stable
1180000	30000	914400	stable
1180000	35000	917258	stable
1180000	40000	920115	stable
1180000	45000	922972	stable
1180000	50000	925829	stable
1180000	55000	928686	stable
1180000	60000	931543	stable
1180000	65000	934400	stable
1180000	70000	937258	stable
1180000	75000	940115	stable
1180000	80000	942972	stable
1180000	85000	945829	stable
1180000	90000	948593	stable
1180000	95000	950736	stable
1180000	100000	952879	stable
1180000	105000	955022	stable
1180000	110000	957164	stable
1180000	115000	959307	stable
1180000	120000	961450	stable
1180000	125000	963593	stable
1180000	130000	965736	stable
1180000	135000	967879	stable
1180000	140000	970022	stable
1180000	145000	972164	stable
1180000	150000	974307	stable
1200000	0	905270	stable
1200000	5000	908127	stable
1200000	10000	910984	stable
1200000	15000	913841	stable
1200000	20000	916698	stable
1200000	25000	919556	stable
1200000	30000	922413	stable
1200000	35000	925270	stable
1200000	40000	928127	stable
1200000	45000	930984	stable
1200000	50000	933841	stable
1200000	55000	936698	stable
1200000	60000	939556	stable
1200000	65000	942413	stable
1200000	70000	945270	stable
1200000	75000	947972	stable
1200000	80000	950115	stable
1200000	85000	952258	stable
1200000	90000	954400	stable
1200000	95000	956543	stable
1200000	100000	958686	stable
1200000	105000	960829	stable
1200000	110000	962972	stable
1200000	115000	965115	stable
1200000	120000	967258	stable
1200000	125000	969400	stable
1200000	130000	971543	stable
1200000	135000	973686	stable
1200000	140000	975705	stable
1200000	145000	977133	stable
1200000	150000	978562	stable
