name	Dmax	r0	r1	r2	r3	r4	eps	z	chi2	k	maxQ	L1	BIC
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0.25	-0.222222222222	0.00680825445694	0.680825445694	0.463523287505	2	9	0.472222222222	4.58239911237
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	-0.333333333333	-0.166666666667	-0.00637965261566	-0.637965261566	0.406999674965	2	6	0.5	4.22587549983
ln_sin_theta12	11	0	0	0	-0.166666666667	-0.181818181818	-0.00803406569101	-0.803406569101	0.645462115274	2	11	0.348484848485	4.96433794014
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	6	0.2	3.92175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	7	0.2	4.02175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	8	0.2	4.12175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0.25	-0.222222222222	0.00680825445694	0.680825445694	0.463523287505	2	9	0.472222222222	4.58239911237
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	9	0.2	4.22175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	11	0	0	0	-0.181818181818	-0.181818181818	0.00246816431748	0.246816431748	0.0609183509806	2	11	0.363636363636	4.37979417585
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	11	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0.25	0.125	0	0	0	0.00730072351615	0.730072351615	0.533005638592	2	8	0.375	4.55188146346
ln_sin_theta12	12	0.4	-0.222222222222	0	0	0	0.00300446968501	0.300446968501	0.0902683808813	2	9	0.622222222222	4.20914420575
ln_sin_theta12	12	0.25	0.125	0	0	0	0.00730072351615	0.730072351615	0.533005638592	2	8	0.375	4.55188146346
ln_sin_theta12	12	0.222222222222	0.181818181818	0	0	0	-0.00790007101522	-0.790007101522	0.624111220456	2	11	0.40404040404	4.94298704532
ln_sin_theta12	12	0.0833333333333	0.5	0	0	0	-0.0110204594185	-1.10204594185	1.21450525795	2	12	0.583333333333	5.63338108282
ln_sin_theta12	12	0.0833333333333	0.5	0	0	0	-0.0110204594185	-1.10204594185	1.21450525795	2	12	0.583333333333	5.63338108282
ln_sin_theta12	12	0.333333333333	0	0.142857142857	0	0	-0.0134516213872	-1.34516213872	1.80946117945	2	7	0.47619047619	5.72833700432
ln_sin_theta12	12	0.333333333333	0	0.125	0	0	0.00698998371722	0.698998371722	0.48859872367	2	8	0.458333333333	4.50747454854
ln_sin_theta12	12	0.25	0	-0.222222222222	0	0	-0.00555466633606	-0.555466633606	0.308543181049	2	9	0.472222222222	4.42741900592
ln_sin_theta12	12	0.333333333333	0	0.142857142857	0	0	-0.0134516213872	-1.34516213872	1.80946117945	2	7	0.47619047619	5.72833700432
ln_sin_theta12	12	0.333333333333	0	0.125	0	0	0.00698998371722	0.698998371722	0.48859872367	2	8	0.458333333333	4.50747454854
ln_sin_theta12	12	0.285714285714	0	-0.0833333333333	0	0	0.0111780595385	1.11780595385	1.24949015045	2	12	0.369047619048	5.66836597532
ln_sin_theta12	12	0.25	0	-0.222222222222	0	0	-0.00555466633606	-0.555466633606	0.308543181049	2	9	0.472222222222	4.42741900592
ln_sin_theta12	12	0.333333333333	0	0	0.2	0	0.0114517833364	1.14517833364	1.31143341584	2	5	0.533333333333	5.03030924071
ln_sin_theta12	12	0.333333333333	0	0	0.222222222222	0	-0.0039514873427	-0.39514873427	0.156142522195	2	9	0.555555555556	4.27501834706
ln_sin_theta12	12	0.333333333333	0	0	0.2	0	0.0114517833364	1.14517833364	1.31143341584	2	10	0.533333333333	5.53030924071
ln_sin_theta12	12	0.333333333333	0	0	0.2	0	0.0114517833364	1.14517833364	1.31143341584	2	6	0.533333333333	5.13030924071
ln_sin_theta12	12	0.333333333333	0	0	0.222222222222	0	-0.0039514873427	-0.39514873427	0.156142522195	2	9	0.555555555556	4.27501834706
ln_sin_theta12	12	0.333333333333	0	0	0.2	0	0.0114517833364	1.14517833364	1.31143341584	2	10	0.533333333333	5.53030924071
ln_sin_theta12	12	0.285714285714	0	0	-0.125	0	0.00242729995433	0.242729995433	0.0589178506831	2	8	0.410714285714	4.07779367555
ln_sin_theta12	12	0.285714285714	0	0	-0.111111111111	0	-0.00719974422011	-0.719974422011	0.51836316835	2	9	0.396825396825	4.63723899322
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	6	0.2	3.92175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	7	0.2	4.02175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	8	0.2	4.12175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	9	0.2	4.22175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0.111111111111	0	0	0	-0.125	-0.0038777947856	-0.38777947856	0.150372923992	2	9	0.236111111111	4.26924874886
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0.0833333333333	0	0	0	-0.142857142857	-0.00634716325416	-0.634716325416	0.40286481375	2	12	0.22619047619	4.82174063862
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0.2	0	0	-0.142857142857	0.0112162261715	1.12162261715	1.2580372953	2	7	0.342857142857	5.17691312017
ln_sin_theta12	12	0	0.4	0	0	-0.0833333333333	-0.00854696782563	-0.854696782563	0.730506590123	2	12	0.483333333333	5.14938241499
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	6	0.2	3.92175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	7	0.2	4.02175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	8	0.2	4.12175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	9	0.2	4.22175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0.111111111111	0	0	-0.166666666667	0.000117784024229	0.0117784024229	0.000138730763637	2	9	0.277777777778	4.11901455563
ln_sin_theta12	12	0	0.111111111111	0	0	-0.166666666667	0.000117784024229	0.0117784024229	0.000138730763637	2	12	0.277777777778	4.41901455563
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0.2	0	0	-0.142857142857	0.0112162261715	1.12162261715	1.2580372953	2	10	0.342857142857	5.47691312017
ln_sin_theta12	12	0	-0.181818181818	0	0	-0.25	0.000144481444032	0.0144481444032	0.000208748876695	2	11	0.431818181818	4.31908457374
ln_sin_theta12	12	0	-0.181818181818	0	0	-0.25	0.000144481444032	0.0144481444032	0.000208748876695	2	11	0.431818181818	4.31908457374
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	-0.0833333333333	0	0	-0.222222222222	0.00193517697703	0.193517697703	0.0374490993241	2	12	0.305555555556	4.45632492419
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	2	4	0.583333333333	4.1489038232
ln_sin_theta12	12	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	2	8	0.583333333333	4.5489038232
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	-0.2	0	-0.166666666667	-0.00848273563242	-0.848273563242	0.719568038096	2	6	0.366666666667	4.53844386296
ln_sin_theta12	12	0	0	-0.2	0	-0.166666666667	-0.00848273563242	-0.848273563242	0.719568038096	2	12	0.366666666667	5.13844386296
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	6	0.2	3.92175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0.166666666667	0	-0.222222222222	-0.0106932647113	-1.06932647113	1.14345910186	2	9	0.388888888889	5.26233492673
ln_sin_theta12	12	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	2	6	0.583333333333	4.3489038232
ln_sin_theta12	12	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	2	8	0.583333333333	4.5489038232
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	7	0.2	4.02175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	8	0.2	4.12175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	-0.111111111111	0	-0.181818181818	0.00363361375449	0.363361375449	0.132031489168	2	11	0.292929292929	4.45090731404
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	9	0.2	4.22175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	-0.2	0	-0.166666666667	-0.00848273563242	-0.848273563242	0.719568038096	2	10	0.366666666667	4.93844386296
ln_sin_theta12	12	0	0	-0.2	0	-0.166666666667	-0.00848273563242	-0.848273563242	0.719568038096	2	12	0.366666666667	5.13844386296
ln_sin_theta12	12	0	0	-0.1	0	-0.181818181818	-0.00908560719939	-0.908560719939	0.825482581817	2	11	0.281818181818	5.14435840668
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0.166666666667	0	-0.222222222222	-0.0106932647113	-1.06932647113	1.14345910186	2	12	0.388888888889	5.56233492673
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	-0.333333333333	-0.166666666667	-0.00637965261566	-0.637965261566	0.406999674965	2	6	0.5	4.22587549983
ln_sin_theta12	12	0	0	0	-0.333333333333	-0.166666666667	-0.00637965261566	-0.637965261566	0.406999674965	2	12	0.5	4.82587549983
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0.25	-0.222222222222	0.00680825445694	0.680825445694	0.463523287505	2	9	0.472222222222	4.58239911237
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	5	0.2	3.82175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	-0.333333333333	-0.166666666667	-0.00637965261566	-0.637965261566	0.406999674965	2	6	0.5	4.22587549983
ln_sin_theta12	12	0	0	0	-0.333333333333	-0.166666666667	-0.00637965261566	-0.637965261566	0.406999674965	2	12	0.5	4.82587549983
ln_sin_theta12	12	0	0	0	-0.166666666667	-0.181818181818	-0.00803406569101	-0.803406569101	0.645462115274	2	11	0.348484848485	4.96433794014
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	6	0.2	3.92175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	7	0.2	4.02175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	8	0.2	4.12175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0.25	-0.222222222222	0.00680825445694	0.680825445694	0.463523287505	2	9	0.472222222222	4.58239911237
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	9	0.2	4.22175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	10	0.2	4.32175269696
ln_sin_theta12	12	0	0	0	-0.181818181818	-0.181818181818	0.00246816431748	0.246816431748	0.0609183509806	2	11	0.363636363636	4.37979417585
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	11	0.2	4.42175269696
ln_sin_theta12	12	0	0	0	-0.166666666667	-0.181818181818	-0.00803406569101	-0.803406569101	0.645462115274	2	12	0.348484848485	5.06433794014
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_sin_theta12	12	0	0	0	0	-0.2	0.0130855446372	1.30855446372	1.71231478453	1	12	0.2	4.52175269696
ln_OmegaLambda	7	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	5	0.4	3.88217084581
ln_OmegaLambda	7	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	6	0.416666666667	4.7939960485
ln_OmegaLambda	7	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	7	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	7	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	7	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	4	0.333333333333	5.73216930476
ln_OmegaLambda	7	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	5	0.333333333333	5.83216930476
ln_OmegaLambda	9	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	5	0.4	3.88217084581
ln_OmegaLambda	9	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	6	0.416666666667	4.7939960485
ln_OmegaLambda	9	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	8	0.416666666667	4.9939960485
ln_OmegaLambda	9	0	0	-0.25	-0.125	0	0.00282586903234	0.470978172057	0.221820438554	2	8	0.375	4.24069626342
ln_OmegaLambda	9	0	0	-0.25	-0.111111111111	0	-0.0068011751421	-1.13352919035	1.28488842538	2	9	0.361111111111	5.40376425024
ln_OmegaLambda	9	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	9	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	9	0	0	-0.222222222222	-0.166666666667	0	-9.10508290314e-05	-0.0151751381719	0.000230284818536	2	9	0.388888888889	4.11910610969
ln_OmegaLambda	9	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	9	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	9	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	9	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	9	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	4	0.333333333333	5.73216930476
ln_OmegaLambda	9	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	5	0.333333333333	5.83216930476
ln_OmegaLambda	9	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	9	0	0	0.4	0	-0.111111111111	0.0071555704587	1.19259507645	1.42228301637	2	9	0.511111111111	5.54115884124
ln_OmegaLambda	11	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	5	0.4	3.88217084581
ln_OmegaLambda	11	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	11	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	6	0.416666666667	4.7939960485
ln_OmegaLambda	11	0	0	-0.166666666667	-0.25	0	-0.00592489055178	-0.98748175863	0.975120223627	2	8	0.416666666667	4.9939960485
ln_OmegaLambda	11	0	0	-0.25	-0.125	0	0.00282586903234	0.470978172057	0.221820438554	2	8	0.375	4.24069626342
ln_OmegaLambda	11	0	0	-0.25	-0.111111111111	0	-0.0068011751421	-1.13352919035	1.28488842538	2	9	0.361111111111	5.40376425024
ln_OmegaLambda	11	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	11	0	0	-0.125	-0.333333333333	0	0.00414029591782	0.690049319637	0.476168063532	2	8	0.458333333333	4.4950438884
ln_OmegaLambda	11	0	0	-0.222222222222	-0.166666666667	0	-9.10508290314e-05	-0.0151751381719	0.000230284818536	2	9	0.388888888889	4.11910610969
ln_OmegaLambda	11	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	11	0	0	-0.2	-0.2	0	-0.00242458671813	-0.404097786355	0.163295020937	2	10	0.4	4.38217084581
ln_OmegaLambda	11	0	0	0.5	0	-0.125	-0.00293647752643	-0.489412921071	0.239525007312	2	8	0.625	4.25840083218
ln_OmegaLambda	11	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
ln_OmegaLambda	11	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3	0.333333333333	5.63216930476
