name	Dmax	y	sigma	r0	r1	r2	r3	r4	residual	z	chi2	dof	chi2_dof	k	maxQ	L1	BIC	bucketN	stab	orbit	mults
ln_sin_theta12	7	-1.490	0.010	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	1	0.530027998332	2	4	0.583333333333	4.1489038232	39	8	480	0.250000000000:1,0.333333333333:1
ln_sin_theta12	9	-1.490	0.010	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	1	0.530027998332	2	4	0.583333333333	4.1489038232	65	8	480	0.250000000000:1,0.333333333333:1
ln_sin_theta12	11	-1.490	0.010	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	1	0.530027998332	2	4	0.583333333333	4.1489038232	129	8	480	0.250000000000:1,0.333333333333:1
ln_sin_theta12	12	-1.490	0.010	0	0	0.333333333333	0	-0.25	0.00728030218008	0.728030218008	0.530027998332	1	0.530027998332	2	4	0.583333333333	4.1489038232	150	8	480	0.250000000000:1,0.333333333333:1
ln_OmegaLambda	7	-0.370	0.006	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3.72273139232	1	3	0.333333333333	5.63216930476	7	16	240	0.333333333333:1
ln_OmegaLambda	9	-0.370	0.006	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3.72273139232	1	3	0.333333333333	5.63216930476	16	16	240	0.333333333333:1
ln_OmegaLambda	11	-0.370	0.006	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3.72273139232	1	3	0.333333333333	5.63216930476	21	16	240	0.333333333333:1
ln_OmegaLambda	12	-0.370	0.006	0	0	-0.333333333333	0	0	0.0115766286165	1.92943810274	3.72273139232	1	3.72273139232	1	3	0.333333333333	5.63216930476	26	16	240	0.333333333333:1
