S_micro	T_micro	diff	mA	mB	nA	nB
296000	-250381	64551	296000	-250381	1	1
296000	-249381	63638	296000	-249381	1	1
296000	-248381	62728	296000	-248381	1	1
296000	-247381	61821	296000	-247381	1	1
296000	-246381	60917	296000	-246381	1	1
296000	-245381	60015	296000	-245381	1	1
296000	-244381	59117	296000	-244381	1	1
296000	-243381	58222	296000	-243381	1	1
296000	-242381	57331	296000	-242381	1	1
296000	-241381	56443	296000	-241381	1	1
296000	-240381	55560	296000	-240381	1	1
296000	-239381	54680	296000	-239381	1	1
296000	-238381	53804	296000	-238381	1	1
296000	-237381	52933	296000	-237381	1	1
296000	-236381	52066	296000	-236381	1	1
296000	-235381	51204	296000	-235381	1	1
296000	-234381	50347	296000	-234381	1	1
296000	-233381	49496	296000	-233381	1	1
296000	-232381	48650	296000	-232381	1	1
296000	-231381	47811	296000	-231381	1	1
296000	-230381	46977	296000	-230381	1	1
296000	-229381	46151	296000	-229381	1	1
296000	-228381	45331	296000	-228381	1	1
296000	-227381	44518	296000	-227381	1	1
296000	-226381	43714	296000	-226381	1	1
296000	-225381	42917	296000	-225381	1	1
296000	-224381	42129	296000	-224381	1	1
296000	-223381	41351	296000	-223381	1	1
296000	-222381	40582	296000	-222381	1	1
296000	-221381	39823	296000	-221381	1	1
296000	-220381	39075	296000	-220381	1	1
296000	-219381	38339	296000	-219381	1	1
296000	-218381	37615	296000	-218381	1	1
296000	-217381	36904	296000	-217381	1	1
296000	-216381	36206	296000	-216381	1	1
296000	-215381	35523	296000	-215381	1	1
296000	-214381	34855	296000	-214381	1	1
296000	-213381	34204	296000	-213381	1	1
296000	-212381	33569	296000	-212381	1	1
296000	-211381	32953	296000	-211381	1	1
296000	-210381	32356	296000	-210381	1	1
296000	-209381	31779	296000	-209381	1	1
296000	-208381	31223	296000	-208381	1	1
296000	-207381	30690	296000	-207381	1	1
296000	-206381	30181	296000	-206381	1	1
296000	-205381	29448	296000	-205381	1	1
296000	-204381	28451	296000	-204381	1	1
296000	-203381	27453	296000	-203381	1	1
296000	-202381	26456	296000	-202381	1	1
296000	-201381	25459	296000	-201381	1	1
296000	-200381	24462	296000	-200381	1	1
296000	-199381	23466	296000	-199381	1	1
296000	-198381	22470	296000	-198381	1	1
296000	-197381	21474	296000	-197381	1	1
296000	-196381	20478	296000	-196381	1	1
296000	-195381	19483	296000	-195381	1	1
296000	-194381	18489	296000	-194381	1	1
296000	-193381	17495	296000	-193381	1	1
296000	-192381	16502	296000	-192381	1	1
296000	-191381	15510	296000	-191381	1	1
296000	-190381	14519	296000	-190381	1	1
296000	-189381	13529	296000	-189381	1	1
296000	-188381	12541	296000	-188381	1	1
296000	-187381	11555	296000	-187381	1	1
296000	-186381	10571	296000	-186381	1	1
296000	-185381	9591	296000	-185381	1	1
296000	-184381	8616	296000	-184381	1	1
296000	-183381	7647	296000	-183381	1	1
296000	-182381	6687	296000	-182381	1	1
296000	-181381	5740	296000	-181381	1	1
296000	-180381	4815	296000	-180381	1	1
296000	-179381	3928	296000	-179381	1	1
296000	-178381	3109	296000	-178381	1	1
296000	-177381	2430	296000	-177381	1	1
296000	-176381	2035	296000	-176381	1	1
296000	-175381	2093	296000	-175381	1	1
296000	-174381	2573	296000	-174381	1	1
296000	-173381	3295	296000	-173381	1	1
296000	-172381	4134	296000	-172381	1	1
296000	-171381	5033	296000	-171381	1	1
296000	-170381	5964	296000	-170381	1	1
296000	-169381	6914	296000	-169381	1	1
296000	-168381	7877	296000	-168381	1	1
296000	-167381	8848	296000	-167381	1	1
296000	-166381	9824	296000	-166381	1	1
296000	-165381	10805	296000	-165381	1	1
296000	-164381	11789	296000	-164381	1	1
296000	-163381	12776	296000	-163381	1	1
296000	-162381	13765	296000	-162381	1	1
296000	-161381	14755	296000	-161381	1	1
296000	-160381	15746	296000	-160381	1	1
296000	-159381	16738	296000	-159381	1	1
296000	-158381	17732	296000	-158381	1	1
296000	-157381	18726	296000	-157381	1	1
296000	-156381	19720	296000	-156381	1	1
296000	-155381	20715	296000	-155381	1	1
296000	-154381	21711	296000	-154381	1	1
296000	-153381	22707	296000	-153381	1	1
296000	-152381	23703	296000	-152381	1	1
296000	-151381	24700	296000	-151381	1	1
296000	-150381	25696	296000	-150381	1	1
296000	-149381	26694	296000	-149381	1	1
296000	-148381	27691	296000	-148381	1	1
296000	-147381	28688	296000	-147381	1	1
296000	-146381	29686	296000	-146381	1	1
296000	-145381	30684	296000	-145381	1	1
296000	-144381	31682	296000	-144381	1	1
296000	-143381	32680	296000	-143381	1	1
296000	-142381	33678	296000	-142381	1	1
296000	-141381	34676	296000	-141381	1	1
296000	-140381	35675	296000	-140381	1	1
296000	-139381	36673	296000	-139381	1	1
296000	-138381	37672	296000	-138381	1	1
296000	-137381	38670	296000	-137381	1	1
296000	-136381	39669	296000	-136381	1	1
296000	-135381	40668	296000	-135381	1	1
296000	-134381	41667	296000	-134381	1	1
296000	-133381	42665	296000	-133381	1	1
296000	-132381	43664	296000	-132381	1	1
296000	-131381	44663	296000	-131381	1	1
296000	-130381	45662	296000	-130381	1	1
296000	-129381	46661	296000	-129381	1	1
296000	-128381	47660	296000	-128381	1	1
296000	-127381	48660	296000	-127381	1	1
296000	-126381	49659	296000	-126381	1	1
296000	-125381	50658	296000	-125381	1	1
296000	-124381	51657	296000	-124381	1	1
296000	-123381	52656	296000	-123381	1	1
296000	-122381	53656	296000	-122381	1	1
296000	-121381	54655	296000	-121381	1	1
296000	-120381	55654	296000	-120381	1	1
296000	-119381	56654	296000	-119381	1	1
296000	-118381	57653	296000	-118381	1	1
296000	-117381	58653	296000	-117381	1	1
296000	-116381	59652	296000	-116381	1	1
296000	-115381	60651	296000	-115381	1	1
296000	-114381	61651	296000	-114381	1	1
296000	-113381	62650	296000	-113381	1	1
296000	-112381	63650	296000	-112381	1	1
296000	-111381	64649	296000	-111381	1	1
296000	-110381	65649	296000	-110381	1	1
296000	-109381	66649	296000	-109381	1	1
296000	-108381	67648	296000	-108381	1	1
296000	-107381	68648	296000	-107381	1	1
296000	-106381	69647	296000	-106381	1	1
297000	-261381	74394	297000	-261381	1	1
297000	-260381	73454	297000	-260381	1	1
297000	-259381	72515	297000	-259381	1	1
297000	-258381	71578	297000	-258381	1	1
297000	-257381	70643	297000	-257381	1	1
297000	-256381	69710	297000	-256381	1	1
297000	-255381	68778	297000	-255381	1	1
297000	-254381	67849	297000	-254381	1	1
297000	-253381	66921	297000	-253381	1	1
297000	-252381	65996	297000	-252381	1	1
297000	-251381	65073	297000	-251381	1	1
297000	-250381	64152	297000	-250381	1	1
297000	-249381	63233	297000	-249381	1	1
297000	-248381	62318	297000	-248381	1	1
297000	-247381	61404	297000	-247381	1	1
297000	-246381	60494	297000	-246381	1	1
297000	-245381	59586	297000	-245381	1	1
297000	-244381	58681	297000	-244381	1	1
297000	-243381	57780	297000	-243381	1	1
297000	-242381	56881	297000	-242381	1	1
297000	-241381	55986	297000	-241381	1	1
297000	-240381	55095	297000	-240381	1	1
297000	-239381	54208	297000	-239381	1	1
297000	-238381	53324	297000	-238381	1	1
297000	-237381	52445	297000	-237381	1	1
297000	-236381	51570	297000	-236381	1	1
297000	-235381	50700	297000	-235381	1	1
297000	-234381	49835	297000	-234381	1	1
297000	-233381	48974	297000	-233381	1	1
297000	-232381	48120	297000	-232381	1	1
297000	-231381	47270	297000	-231381	1	1
297000	-230381	46427	297000	-230381	1	1
297000	-229381	45590	297000	-229381	1	1
297000	-228381	44760	297000	-228381	1	1
297000	-227381	43937	297000	-227381	1	1
297000	-226381	43122	297000	-226381	1	1
297000	-225381	42314	297000	-225381	1	1
297000	-224381	41515	297000	-224381	1	1
297000	-223381	40725	297000	-223381	1	1
297000	-222381	39944	297000	-222381	1	1
297000	-221381	39173	297000	-221381	1	1
297000	-220381	38412	297000	-220381	1	1
297000	-219381	37663	297000	-219381	1	1
297000	-218381	36926	297000	-218381	1	1
297000	-217381	36201	297000	-217381	1	1
297000	-216381	35489	297000	-216381	1	1
297000	-215381	34792	297000	-215381	1	1
297000	-214381	34110	297000	-214381	1	1
297000	-213381	33444	297000	-213381	1	1
297000	-212381	32795	297000	-212381	1	1
297000	-211381	32164	297000	-211381	1	1
297000	-210381	31552	297000	-210381	1	1
297000	-209381	30960	297000	-209381	1	1
297000	-208381	30389	297000	-208381	1	1
297000	-207381	29841	297000	-207381	1	1
297000	-206381	29317	297000	-206381	1	1
297000	-205381	28819	297000	-205381	1	1
297000	-204381	28346	297000	-204381	1	1
297000	-203381	27544	297000	-203381	1	1
297000	-202381	26551	297000	-202381	1	1
297000	-201381	25557	297000	-201381	1	1
297000	-200381	24564	297000	-200381	1	1
297000	-199381	23572	297000	-199381	1	1
297000	-198381	22581	297000	-198381	1	1
297000	-197381	21590	297000	-197381	1	1
297000	-196381	20600	297000	-196381	1	1
297000	-195381	19611	297000	-195381	1	1
297000	-194381	18624	297000	-194381	1	1
297000	-193381	17638	297000	-193381	1	1
297000	-192381	16653	297000	-192381	1	1
297000	-191381	15670	297000	-191381	1	1
297000	-190381	14690	297000	-190381	1	1
297000	-189381	13713	297000	-189381	1	1
297000	-188381	12739	297000	-188381	1	1
297000	-187381	11769	297000	-187381	1	1
297000	-186381	10805	297000	-186381	1	1
297000	-185381	9849	297000	-185381	1	1
297000	-184381	8901	297000	-184381	1	1
297000	-183381	7967	297000	-183381	1	1
297000	-182381	7051	297000	-182381	1	1
297000	-181381	6160	297000	-181381	1	1
297000	-180381	5309	297000	-180381	1	1
297000	-179381	4520	297000	-179381	1	1
297000	-178381	3830	297000	-178381	1	1
297000	-177381	3302	297000	-177381	1	1
297000	-176381	3024	297000	-176381	1	1
297000	-175381	3063	297000	-175381	1	1
297000	-174381	3408	297000	-174381	1	1
297000	-173381	3982	297000	-173381	1	1
297000	-172381	4700	297000	-172381	1	1
297000	-171381	5507	297000	-171381	1	1
297000	-170381	6369	297000	-170381	1	1
297000	-169381	7267	297000	-169381	1	1
297000	-168381	8188	297000	-168381	1	1
297000	-167381	9126	297000	-167381	1	1
297000	-166381	10075	297000	-166381	1	1
297000	-165381	11034	297000	-165381	1	1
297000	-164381	12000	297000	-164381	1	1
297000	-163381	12970	297000	-163381	1	1
297000	-162381	13945	297000	-162381	1	1
297000	-161381	14923	297000	-161381	1	1
297000	-160381	15904	297000	-160381	1	1
297000	-159381	16887	297000	-159381	1	1
297000	-158381	17872	297000	-158381	1	1
297000	-157381	18859	297000	-157381	1	1
297000	-156381	19847	297000	-156381	1	1
297000	-155381	20836	297000	-155381	1	1
297000	-154381	21826	297000	-154381	1	1
297000	-153381	22817	297000	-153381	1	1
297000	-152381	23808	297000	-152381	1	1
297000	-151381	24801	297000	-151381	1	1
297000	-150381	25794	297000	-150381	1	1
297000	-149381	26787	297000	-149381	1	1
297000	-148381	27781	297000	-148381	1	1
297000	-147381	28775	297000	-147381	1	1
297000	-146381	29770	297000	-146381	1	1
297000	-145381	30765	297000	-145381	1	1
297000	-144381	31761	297000	-144381	1	1
297000	-143381	32756	297000	-143381	1	1
297000	-142381	33752	297000	-142381	1	1
297000	-141381	34748	297000	-141381	1	1
297000	-140381	35745	297000	-140381	1	1
297000	-139381	36741	297000	-139381	1	1
297000	-138381	37738	297000	-138381	1	1
297000	-137381	38735	297000	-137381	1	1
297000	-136381	39732	297000	-136381	1	1
297000	-135381	40729	297000	-135381	1	1
297000	-134381	41726	297000	-134381	1	1
297000	-133381	42724	297000	-133381	1	1
297000	-132381	43722	297000	-132381	1	1
297000	-131381	44719	297000	-131381	1	1
297000	-130381	45717	297000	-130381	1	1
297000	-129381	46715	297000	-129381	1	1
297000	-128381	47713	297000	-128381	1	1
297000	-127381	48711	297000	-127381	1	1
297000	-126381	49709	297000	-126381	1	1
297000	-125381	50707	297000	-125381	1	1
297000	-124381	51706	297000	-124381	1	1
297000	-123381	52704	297000	-123381	1	1
297000	-122381	53702	297000	-122381	1	1
297000	-121381	54701	297000	-121381	1	1
297000	-120381	55699	297000	-120381	1	1
297000	-119381	56698	297000	-119381	1	1
297000	-118381	57697	297000	-118381	1	1
297000	-117381	58695	297000	-117381	1	1
297000	-116381	59694	297000	-116381	1	1
297000	-115381	60693	297000	-115381	1	1
297000	-114381	61691	297000	-114381	1	1
297000	-113381	62690	297000	-113381	1	1
297000	-112381	63689	297000	-112381	1	1
297000	-111381	64688	297000	-111381	1	1
297000	-110381	65687	297000	-110381	1	1
297000	-109381	66686	297000	-109381	1	1
297000	-108381	67685	297000	-108381	1	1
297000	-107381	68684	297000	-107381	1	1
297000	-106381	69683	297000	-106381	1	1
298000	-261381	74061	298000	-261381	1	1
298000	-260381	73117	298000	-260381	1	1
298000	-259381	72174	298000	-259381	1	1
298000	-258381	71233	298000	-258381	1	1
298000	-257381	70293	298000	-257381	1	1
298000	-256381	69355	298000	-256381	1	1
298000	-255381	68418	298000	-255381	1	1
298000	-254381	67484	298000	-254381	1	1
298000	-253381	66551	298000	-253381	1	1
298000	-252381	65621	298000	-252381	1	1
298000	-251381	64692	298000	-251381	1	1
298000	-250381	63766	298000	-250381	1	1
298000	-249381	62842	298000	-249381	1	1
298000	-248381	61920	298000	-248381	1	1
298000	-247381	61001	298000	-247381	1	1
298000	-246381	60084	298000	-246381	1	1
298000	-245381	59170	298000	-245381	1	1
298000	-244381	58259	298000	-244381	1	1
298000	-243381	57351	298000	-243381	1	1
298000	-242381	56446	298000	-242381	1	1
298000	-241381	55544	298000	-241381	1	1
298000	-240381	54645	298000	-240381	1	1
298000	-239381	53750	298000	-239381	1	1
298000	-238381	52859	298000	-238381	1	1
298000	-237381	51972	298000	-237381	1	1
298000	-236381	51089	298000	-236381	1	1
298000	-235381	50211	298000	-235381	1	1
298000	-234381	49337	298000	-234381	1	1
298000	-233381	48468	298000	-233381	1	1
298000	-232381	47604	298000	-232381	1	1
298000	-231381	46745	298000	-231381	1	1
298000	-230381	45892	298000	-230381	1	1
298000	-229381	45046	298000	-229381	1	1
298000	-228381	44205	298000	-228381	1	1
298000	-227381	43372	298000	-227381	1	1
298000	-226381	42545	298000	-226381	1	1
298000	-225381	41727	298000	-225381	1	1
298000	-224381	40916	298000	-224381	1	1
298000	-223381	40114	298000	-223381	1	1
298000	-222381	39321	298000	-222381	1	1
298000	-221381	38537	298000	-221381	1	1
298000	-220381	37764	298000	-220381	1	1
298000	-219381	37002	298000	-219381	1	1
298000	-218381	36251	298000	-218381	1	1
298000	-217381	35512	298000	-217381	1	1
298000	-216381	34787	298000	-216381	1	1
298000	-215381	34075	298000	-215381	1	1
298000	-214381	33378	298000	-214381	1	1
298000	-213381	32697	298000	-213381	1	1
298000	-212381	32033	298000	-212381	1	1
298000	-211381	31387	298000	-211381	1	1
298000	-210381	30759	298000	-210381	1	1
298000	-209381	30152	298000	-209381	1	1
298000	-208381	29566	298000	-208381	1	1
298000	-207381	29002	298000	-207381	1	1
298000	-206381	28463	298000	-206381	1	1
298000	-205381	27949	298000	-205381	1	1
298000	-204381	27461	298000	-204381	1	1
298000	-203381	27002	298000	-203381	1	1
298000	-202381	26573	298000	-202381	1	1
298000	-201381	25694	298000	-201381	1	1
298000	-200381	24706	298000	-200381	1	1
298000	-199381	23720	298000	-199381	1	1
298000	-198381	22735	298000	-198381	1	1
298000	-197381	21751	298000	-197381	1	1
298000	-196381	20769	298000	-196381	1	1
298000	-195381	19789	298000	-195381	1	1
298000	-194381	18811	298000	-194381	1	1
298000	-193381	17835	298000	-193381	1	1
298000	-192381	16862	298000	-192381	1	1
298000	-191381	15892	298000	-191381	1	1
298000	-190381	14926	298000	-190381	1	1
298000	-189381	13966	298000	-189381	1	1
298000	-188381	13011	298000	-188381	1	1
298000	-187381	12063	298000	-187381	1	1
298000	-186381	11124	298000	-186381	1	1
298000	-185381	10198	298000	-185381	1	1
298000	-184381	9286	298000	-184381	1	1
298000	-183381	8395	298000	-183381	1	1
298000	-182381	7531	298000	-182381	1	1
298000	-181381	6704	298000	-181381	1	1
298000	-180381	5932	298000	-180381	1	1
298000	-179381	5237	298000	-179381	1	1
298000	-178381	4655	298000	-178381	1	1
298000	-177381	4231	298000	-177381	1	1
298000	-176381	4018	298000	-176381	1	1
298000	-175381	4047	298000	-175381	1	1
298000	-174381	4315	298000	-174381	1	1
298000	-173381	4781	298000	-173381	1	1
298000	-172381	5394	298000	-172381	1	1
298000	-171381	6110	298000	-171381	1	1
298000	-170381	6897	298000	-170381	1	1
298000	-169381	7733	298000	-169381	1	1
298000	-168381	8605	298000	-168381	1	1
298000	-167381	9501	298000	-167381	1	1
298000	-166381	10417	298000	-166381	1	1
298000	-165381	11347	298000	-165381	1	1
298000	-164381	12288	298000	-164381	1	1
298000	-163381	13237	298000	-163381	1	1
298000	-162381	14194	298000	-162381	1	1
298000	-161381	15156	298000	-161381	1	1
298000	-160381	16123	298000	-160381	1	1
298000	-159381	17093	298000	-159381	1	1
298000	-158381	18067	298000	-158381	1	1
298000	-157381	19043	298000	-157381	1	1
298000	-156381	20022	298000	-156381	1	1
298000	-155381	21003	298000	-155381	1	1
298000	-154381	21985	298000	-154381	1	1
298000	-153381	22969	298000	-153381	1	1
298000	-152381	23955	298000	-152381	1	1
298000	-151381	24941	298000	-151381	1	1
298000	-150381	25929	298000	-150381	1	1
298000	-149381	26917	298000	-149381	1	1
298000	-148381	27907	298000	-148381	1	1
298000	-147381	28897	298000	-147381	1	1
298000	-146381	29887	298000	-146381	1	1
298000	-145381	30879	298000	-145381	1	1
298000	-144381	31871	298000	-144381	1	1
298000	-143381	32863	298000	-143381	1	1
298000	-142381	33856	298000	-142381	1	1
298000	-141381	34849	298000	-141381	1	1
298000	-140381	35842	298000	-140381	1	1
298000	-139381	36836	298000	-139381	1	1
298000	-138381	37831	298000	-138381	1	1
298000	-137381	38825	298000	-137381	1	1
298000	-136381	39820	298000	-136381	1	1
298000	-135381	40815	298000	-135381	1	1
298000	-134381	41810	298000	-134381	1	1
298000	-133381	42806	298000	-133381	1	1
298000	-132381	43802	298000	-132381	1	1
298000	-131381	44797	298000	-131381	1	1
298000	-130381	45794	298000	-130381	1	1
298000	-129381	46790	298000	-129381	1	1
298000	-128381	47786	298000	-128381	1	1
298000	-127381	48783	298000	-127381	1	1
298000	-126381	49779	298000	-126381	1	1
298000	-125381	50776	298000	-125381	1	1
298000	-124381	51773	298000	-124381	1	1
298000	-123381	52770	298000	-123381	1	1
298000	-122381	53767	298000	-122381	1	1
298000	-121381	54765	298000	-121381	1	1
298000	-120381	55762	298000	-120381	1	1
298000	-119381	56760	298000	-119381	1	1
298000	-118381	57757	298000	-118381	1	1
298000	-117381	58755	298000	-117381	1	1
298000	-116381	59753	298000	-116381	1	1
298000	-115381	60750	298000	-115381	1	1
298000	-114381	61748	298000	-114381	1	1
298000	-113381	62746	298000	-113381	1	1
298000	-112381	63744	298000	-112381	1	1
298000	-111381	64742	298000	-111381	1	1
298000	-110381	65740	298000	-110381	1	1
298000	-109381	66738	298000	-109381	1	1
298000	-108381	67737	298000	-108381	1	1
298000	-107381	68735	298000	-107381	1	1
298000	-106381	69733	298000	-106381	1	1
299000	-261381	73741	299000	-261381	1	1
299000	-260381	72792	299000	-260381	1	1
299000	-259381	71845	299000	-259381	1	1
299000	-258381	70899	299000	-258381	1	1
299000	-257381	69955	299000	-257381	1	1
299000	-256381	69012	299000	-256381	1	1
299000	-255381	68071	299000	-255381	1	1
299000	-254381	67132	299000	-254381	1	1
299000	-253381	66194	299000	-253381	1	1
299000	-252381	65259	299000	-252381	1	1
299000	-251381	64325	299000	-251381	1	1
299000	-250381	63393	299000	-250381	1	1
299000	-249381	62464	299000	-249381	1	1
299000	-248381	61536	299000	-248381	1	1
299000	-247381	60611	299000	-247381	1	1
299000	-246381	59688	299000	-246381	1	1
299000	-245381	58768	299000	-245381	1	1
299000	-244381	57851	299000	-244381	1	1
299000	-243381	56936	299000	-243381	1	1
299000	-242381	56024	299000	-242381	1	1
299000	-241381	55116	299000	-241381	1	1
299000	-240381	54210	299000	-240381	1	1
299000	-239381	53308	299000	-239381	1	1
299000	-238381	52409	299000	-238381	1	1
299000	-237381	51514	299000	-237381	1	1
299000	-236381	50623	299000	-236381	1	1
299000	-235381	49737	299000	-235381	1	1
299000	-234381	48854	299000	-234381	1	1
299000	-233381	47976	299000	-233381	1	1
299000	-232381	47103	299000	-232381	1	1
299000	-231381	46236	299000	-231381	1	1
299000	-230381	45373	299000	-230381	1	1
299000	-229381	44517	299000	-229381	1	1
299000	-228381	43666	299000	-228381	1	1
299000	-227381	42822	299000	-227381	1	1
299000	-226381	41985	299000	-226381	1	1
299000	-225381	41155	299000	-225381	1	1
299000	-224381	40333	299000	-224381	1	1
299000	-223381	39519	299000	-223381	1	1
299000	-222381	38714	299000	-222381	1	1
299000	-221381	37918	299000	-221381	1	1
299000	-220381	37131	299000	-220381	1	1
299000	-219381	36356	299000	-219381	1	1
299000	-218381	35591	299000	-218381	1	1
299000	-217381	34839	299000	-217381	1	1
299000	-216381	34099	299000	-216381	1	1
299000	-215381	33373	299000	-215381	1	1
299000	-214381	32661	299000	-214381	1	1
299000	-213381	31965	299000	-213381	1	1
299000	-212381	31285	299000	-212381	1	1
299000	-211381	30623	299000	-211381	1	1
299000	-210381	29979	299000	-210381	1	1
299000	-209381	29356	299000	-209381	1	1
299000	-208381	28753	299000	-208381	1	1
299000	-207381	28174	299000	-207381	1	1
299000	-206381	27618	299000	-206381	1	1
299000	-205381	27088	299000	-205381	1	1
299000	-204381	26585	299000	-204381	1	1
299000	-203381	26110	299000	-203381	1	1
299000	-202381	25666	299000	-202381	1	1
299000	-201381	25254	299000	-201381	1	1
299000	-200381	24875	299000	-200381	1	1
299000	-199381	23909	299000	-199381	1	1
299000	-198381	22932	299000	-198381	1	1
299000	-197381	21957	299000	-197381	1	1
299000	-196381	20985	299000	-196381	1	1
299000	-195381	20015	299000	-195381	1	1
299000	-194381	19048	299000	-194381	1	1
299000	-193381	18085	299000	-193381	1	1
299000	-192381	17127	299000	-192381	1	1
299000	-191381	16173	299000	-191381	1	1
299000	-190381	15225	299000	-190381	1	1
299000	-189381	14284	299000	-189381	1	1
299000	-188381	13352	299000	-188381	1	1
299000	-187381	12430	299000	-187381	1	1
299000	-186381	11522	299000	-186381	1	1
299000	-185381	10630	299000	-185381	1	1
299000	-184381	9759	299000	-184381	1	1
299000	-183381	8915	299000	-183381	1	1
299000	-182381	8106	299000	-182381	1	1
299000	-181381	7345	299000	-181381	1	1
299000	-180381	6647	299000	-180381	1	1
299000	-179381	6035	299000	-179381	1	1
299000	-178381	5537	299000	-178381	1	1
299000	-177381	5187	299000	-177381	1	1
299000	-176381	5014	299000	-176381	1	1
299000	-175381	5038	299000	-175381	1	1
299000	-174381	5255	299000	-174381	1	1
299000	-173381	5644	299000	-173381	1	1
299000	-172381	6172	299000	-172381	1	1
299000	-171381	6806	299000	-171381	1	1
299000	-170381	7521	299000	-170381	1	1
299000	-169381	8295	299000	-169381	1	1
299000	-168381	9113	299000	-168381	1	1
299000	-167381	9964	299000	-167381	1	1
299000	-166381	10840	299000	-166381	1	1
299000	-165381	11737	299000	-165381	1	1
299000	-164381	12649	299000	-164381	1	1
299000	-163381	13573	299000	-163381	1	1
299000	-162381	14507	299000	-162381	1	1
299000	-161381	15450	299000	-161381	1	1
299000	-160381	16399	299000	-160381	1	1
299000	-159381	17354	299000	-159381	1	1
299000	-158381	18314	299000	-158381	1	1
299000	-157381	19278	299000	-157381	1	1
299000	-156381	20246	299000	-156381	1	1
299000	-155381	21216	299000	-155381	1	1
299000	-154381	22189	299000	-154381	1	1
299000	-153381	23165	299000	-153381	1	1
299000	-152381	24142	299000	-152381	1	1
299000	-151381	25121	299000	-151381	1	1
299000	-150381	26102	299000	-150381	1	1
299000	-149381	27084	299000	-149381	1	1
299000	-148381	28067	299000	-148381	1	1
299000	-147381	29052	299000	-147381	1	1
299000	-146381	30038	299000	-146381	1	1
299000	-145381	31024	299000	-145381	1	1
299000	-144381	32011	299000	-144381	1	1
299000	-143381	32999	299000	-143381	1	1
299000	-142381	33988	299000	-142381	1	1
299000	-141381	34978	299000	-141381	1	1
299000	-140381	35968	299000	-140381	1	1
299000	-139381	36958	299000	-139381	1	1
299000	-138381	37949	299000	-138381	1	1
299000	-137381	38941	299000	-137381	1	1
299000	-136381	39933	299000	-136381	1	1
299000	-135381	40925	299000	-135381	1	1
299000	-134381	41918	299000	-134381	1	1
299000	-133381	42911	299000	-133381	1	1
299000	-132381	43904	299000	-132381	1	1
299000	-131381	44898	299000	-131381	1	1
299000	-130381	45892	299000	-130381	1	1
299000	-129381	46886	299000	-129381	1	1
299000	-128381	47880	299000	-128381	1	1
299000	-127381	48875	299000	-127381	1	1
299000	-126381	49870	299000	-126381	1	1
299000	-125381	50865	299000	-125381	1	1
299000	-124381	51860	299000	-124381	1	1
299000	-123381	52856	299000	-123381	1	1
299000	-122381	53851	299000	-122381	1	1
299000	-121381	54847	299000	-121381	1	1
299000	-120381	55843	299000	-120381	1	1
299000	-119381	56839	299000	-119381	1	1
299000	-118381	57835	299000	-118381	1	1
299000	-117381	58831	299000	-117381	1	1
299000	-116381	59828	299000	-116381	1	1
299000	-115381	60824	299000	-115381	1	1
299000	-114381	61821	299000	-114381	1	1
299000	-113381	62818	299000	-113381	1	1
299000	-112381	63815	299000	-112381	1	1
299000	-111381	64812	299000	-111381	1	1
299000	-110381	65809	299000	-110381	1	1
299000	-109381	66806	299000	-109381	1	1
299000	-108381	67803	299000	-108381	1	1
299000	-107381	68800	299000	-107381	1	1
299000	-106381	69798	299000	-106381	1	1
300000	-261381	73432	300000	-261381	1	1
300000	-260381	72480	300000	-260381	1	1
300000	-259381	71528	300000	-259381	1	1
300000	-258381	70579	300000	-258381	1	1
300000	-257381	69630	300000	-257381	1	1
300000	-256381	68683	300000	-256381	1	1
300000	-255381	67737	300000	-255381	1	1
300000	-254381	66793	300000	-254381	1	1
300000	-253381	65851	300000	-253381	1	1
300000	-252381	64910	300000	-252381	1	1
300000	-251381	63971	300000	-251381	1	1
300000	-250381	63034	300000	-250381	1	1
300000	-249381	62099	300000	-249381	1	1
300000	-248381	61166	300000	-248381	1	1
300000	-247381	60236	300000	-247381	1	1
300000	-246381	59307	300000	-246381	1	1
300000	-245381	58381	300000	-245381	1	1
300000	-244381	57457	300000	-244381	1	1
300000	-243381	56536	300000	-243381	1	1
300000	-242381	55618	300000	-242381	1	1
300000	-241381	54702	300000	-241381	1	1
300000	-240381	53790	300000	-240381	1	1
300000	-239381	52880	300000	-239381	1	1
300000	-238381	51974	300000	-238381	1	1
300000	-237381	51072	300000	-237381	1	1
300000	-236381	50173	300000	-236381	1	1
300000	-235381	49278	300000	-235381	1	1
300000	-234381	48387	300000	-234381	1	1
300000	-233381	47501	300000	-233381	1	1
300000	-232381	46619	300000	-232381	1	1
300000	-231381	45742	300000	-231381	1	1
300000	-230381	44870	300000	-230381	1	1
300000	-229381	44004	300000	-229381	1	1
300000	-228381	43143	300000	-228381	1	1
300000	-227381	42289	300000	-227381	1	1
300000	-226381	41441	300000	-226381	1	1
300000	-225381	40600	300000	-225381	1	1
300000	-224381	39766	300000	-224381	1	1
300000	-223381	38940	300000	-223381	1	1
300000	-222381	38123	300000	-222381	1	1
300000	-221381	37314	300000	-221381	1	1
300000	-220381	36515	300000	-220381	1	1
300000	-219381	35726	300000	-219381	1	1
300000	-218381	34948	300000	-218381	1	1
300000	-217381	34181	300000	-217381	1	1
300000	-216381	33427	300000	-216381	1	1
300000	-215381	32686	300000	-215381	1	1
300000	-214381	31959	300000	-214381	1	1
300000	-213381	31247	300000	-213381	1	1
300000	-212381	30551	300000	-212381	1	1
300000	-211381	29872	300000	-211381	1	1
300000	-210381	29212	300000	-210381	1	1
