Re(L)	Im(L)	K_k	q	nonce_seed
0.9988078155456264	0.04881544432834743	1.795866094987895	0.03462082827402701	
0.909846651308347	0.4149446602897635	3.603018497539046	0.2531461306902812	
0.999705689882006	0.02425971181903028	1.719391417437135	0.02311503946558541	
0.9998076201969812	0.01961434668932225	1.697678955605304	0.01980172924836515	
0.9997846853801465	0.02075049106217639	1.703071045905029	0.02062653304858176	
0.8043946364849245	0.5940953364522282	5.35705781866525	0.3980173477898414	
0.9999999999700848	7.735005991837053e-06	1.571410792726346	9.778572830301721e-05	
0.9999999320165442	0.0003687369075298359	1.578891088504235	0.001286665827492836	
0.9902907365987569	0.139011715357705	2.072522886551535	0.07429718962394186	
0.9999984146099485	0.001780667736949477	1.594018842810325	0.003682417828588616	
0.9999957626543798	0.002911129211367491	1.603105750517669	0.005116030038499474	
0.9999758113689201	0.006955334432647397	1.631093904796242	0.009506279915659112	
0.9029102750116529	0.4298290768181945	3.703414721025946	0.2629482290164993	
0.9997747591003391	0.02122336132329173	1.695705572406658	0.01949954154181431	
0.9998351657509543	0.01815602731221101	1.690666506945414	0.01872709983203044	
0.9987674277666759	0.04963491948555859	1.82917659809871	0.03955523876483562	
0.99999926186136	0.001215021289944736	1.588769098946822	0.002852319734607164	
0.9948803088002427	0.1010602353130732	1.958928689054769	0.05835493590700822	
0.9040150560845911	0.4275006179789377	3.233076331416567	0.2151833924676474	
0.9987352262717561	0.0502787012949236	1.800732665564186	0.03534459368717154	
0.9999999999999998	2.221044770526701e-08	1.570808738349496	1.975356363964695e-06	
0.999208970065074	0.03976724960937001	1.787615177832655	0.03339147506093169	
0.9965445374875957	0.08306012764036651	1.966380037958753	0.05941501598110989	
0.9999908374192282	0.004280780021296188	1.613796543269893	0.006797488985502961	
0.9319942980165169	0.3624729348029999	3.27914770327845	0.2200743811149524	
0.9956102269753251	0.09359634577344129	2.009399921600906	0.06549546265120201	
0.9999998976293911	0.0004524833779705551	1.580077446182694	0.001474960514727197	
0.9978272918126979	0.065883956421401	1.896224806834176	0.04935146645081429	
0.95107515983191	0.3089596095781887	2.646464433240933	0.1485111261987564	
0.9998283407910118	0.01852805848146	1.692465836048006	0.01900305245753183	
0.96226439188458	0.2721162253725408	2.505142605016041	0.1311358361290226	
0.9961457845823596	0.08771303129407448	1.985367965652867	0.06210710589720372	
0.9838983749534683	0.1787288106711514	2.193320407092107	0.09076019453128999	
0.9999850397581328	0.005469941491968633	1.621772472245846	0.00804832571801572	
0.9996367235034659	0.02695219885752008	1.731628435483409	0.02497315810316371	
0.9987535098186695	0.04991419261982324	1.799523076756484	0.03516479353924428	
0.9999924559914196	0.003884322366737328	1.6100320911447	0.006206049292616452	
0.999791131066826	0.0204375693299515	1.701591762146986	0.02040038412854572	
0.9883654377340084	0.1520978681404247	2.11191736969475	0.07971998221048918	
0.8668332846340888	0.4985980913024806	4.238315888535721	0.3118265863993538	
0.9873431226554498	0.158598733112801	2.131611678406547	0.08241119885205286	
0.8423124981812848	0.5389894761566342	4.167205527686342	0.3056403421981641	
0.9942601060342339	0.106989913303984	2.06429182611118	0.07315740614123228	
0.9999394331575929	0.0110059082529231	1.650292780793804	0.01249607668681976	
0.9999999547331057	0.0003008883293089337	1.577894656231787	0.001128460792190967	
0.9998494127541522	0.01735372626201586	1.679460225271926	0.01700513547959475	
0.924664736196151	0.3807822548849966	3.387454896415349	0.2313864545604636	
0.993778948438671	0.1113705600243144	2.082321854003243	0.07565102770225285	
0.9994720164505806	0.03249135780804583	1.75620908647665	0.02868576796364375	
0.7595461960251733	0.6504533619743148	6.361934745091918	0.460388041884538	
0.8976863388951011	0.44063503828124	3.316774730778766	0.2240336927075434	
0.9999793623575728	0.006424551263871423	1.627831079730854	0.008996420605636954	
0.9995155178651784	0.03112442042358535	1.750206888085958	0.02778162990786901	
0.9945600745208119	0.1041645725242381	1.96825045620008	0.05968079162135648	
0.9355831444164949	0.3531064710306849	3.225424903578673	0.2143664783945714	
0.9999498518435747	0.01001467912681406	1.648805208254986	0.01226504458605721	
0.9999824266900458	0.005928432430864891	1.623001833782656	0.008240848226236559	
0.9999477204152977	0.01022528416473788	1.649969570635842	0.01244588838881186	
0.9808438426963125	0.1947956781982889	2.243581783145369	0.09746905679837088	
0.9999999707775716	0.0002417537090243468	1.576902130536273	0.0009708263423120614	
0.9999969088454138	0.002486423056732014	1.600389035610774	0.004687849467427169	
0.9667139501826671	0.2558596070547747	2.719888964078665	0.157326335083957	
0.9575938289007613	0.2881216042770474	2.87852193157572	0.1758963314989127	
0.9987142223385183	0.05069420182593672	1.802109321796402	0.03554915363708531	
0.9999884326997149	0.004809830222326952	1.617412627859184	0.007364968989211739	
0.9999319855661885	0.01166294309597233	1.657770364797228	0.01365583063324525	
0.9996272400842862	0.02730166444510186	1.719689343496882	0.02316035643476121	
0.9060503737709007	0.4231698479211522	3.657957677174954	0.2585357074624856	
0.9999999997689674	2.149570498701499e-05	1.572012037076593	0.0001934488782297967	
0.9984910570997317	0.05491455992594634	1.815970461237362	0.03760443204887885	
0.9997350690497872	0.02301720469599448	1.702954599406107	0.02060873459288179	
0.9584481078464642	0.2852669356331584	2.864167745076002	0.1742421234972888	
0.9999999991330514	4.164009049538846e-05	1.572686639726282	0.0003007621891179527	
0.9997248798846815	0.02345558653197863	1.715691991454353	0.02255199830229125	
0.9937858591957069	0.111308876836713	1.98965352217613	0.0627128797538388	
0.9999999999999972	7.42800864746621e-08	1.570824083719252	4.417632200703074e-06	
0.9999999991832803	4.041583075558327e-05	1.572649342214286	0.000294829639097582	
0.9985764447982796	0.05333932783630232	1.844574659538513	0.04182087459915546	
0.9961673875236351	0.08746734267334177	1.91785906391067	0.05247477049324834	
0.9990140965934806	0.04439408527621441	1.780972452756386	0.03239965816132016	
0.9999321207274514	0.01165134917086546	1.657708410364869	0.01364623243081672	
0.999999990107434	0.0001406596314815579	1.575061121673863	0.0006783030909653202	
0.9999989585536527	0.001443222647364164	1.590966530342961	0.003199947826231705	
0.9998479936757054	0.01743529588697735	1.679812486248026	0.01705935159391528	
0.9998890072485457	0.0148987644963555	1.674561251499151	0.01625054835926716	
0.9817631586185612	0.1901081281253006	2.417375794962088	0.1200641532224533	
0.9996302851089351	0.02718994470441225	1.719262150519225	0.02309537569390575	
0.8426473032054882	0.5384658971564662	4.628097431924584	0.3441495278605523	
0.9562087104701371	0.2926856710210419	2.58236168689356	0.1406975117505767	
0.9999939935889095	0.00346594663893626	1.60796515823267	0.00588101569636494	
0.9997891342448963	0.02053501998637036	1.702052906600364	0.02047089322115722	
0.9999999999451774	1.047115513179345e-05	1.571548301035264	0.0001196660974572127	
0.9373452656666686	0.3484018555235928	3.198840629771782	0.2115178583918893	
0.8305485610730833	0.5569462161640304	4.387232693977935	0.3244871286263533	
0.9999930507542543	0.003728061587399923	1.608961027918551	0.006037646317519105	
0.9978558612933272	0.06544982874349108	1.849757328540964	0.04258128865352837	
0.9992196515690186	0.03949794827948684	1.764098620644913	0.029871844655051	
0.9986188155174226	0.05254009225895931	1.808198457057747	0.03645300635430144	
0.9782697131883189	0.2073363650169555	2.494290488022868	0.1297787450024863	
0.999964128633504	0.008470032245331785	1.637298140091778	0.01047436764426406	
0.9999854180645228	0.005400338722855242	1.619808319920952	0.007740580741014427	
0.91040660028967	0.4137146627193736	3.150363487939955	0.2062817946278581	
0.9724330442420087	0.2331822773416098	2.368637976792454	0.1138194987378212	
0.9989651411853219	0.04548237786868528	1.784666395388181	0.03295142550165516	
0.9999889411020114	0.004702943086833623	1.615436086668685	0.007054864812706779	
0.9999999994537451	3.305313744772911e-05	1.572414835657209	0.0002575273655266393	
0.9988503498082277	0.04793723696648629	1.822088369150042	0.03850905488179078	
0.9979266677594155	0.06436121327778896	1.88998430107389	0.04844717252035746	
0.9987032500757701	0.05090990363469349	1.802823105347602	0.03565518507623053	
0.9999999998399947	1.78888455467564e-05	1.571871055110355	0.0001710190763606437	
0.9936781618435661	0.1122662490474839	1.992517742730852	0.06311737104269663	
0.9860603658285348	0.1663879651359915	2.313829732566767	0.1067125082741197	
0.9943311782510829	0.1063273622254092	1.97473620974043	0.06060137951628228	
0.9059840142984394	0.4233119013631499	3.207414236470469	0.2124383115842877	
0.8363822365882354	0.5481466540257826	4.275858791036644	0.3150556683801992	
0.9999999316469136	0.0003697379722393156	1.578947557311104	0.001295629969093965	
0.9982039280222951	0.0599075794942564	1.832113102338598	0.03998805088364054	
0.8796915301382228	0.4755447526816718	3.56687241860201	0.2495660341101902	
0.999950867074096	0.009912791623134543	1.648239756005176	0.01217719789649458	
0.9965197747868385	0.08335669414503412	1.967590032282211	0.05958696396462633	
0.9998813064430195	0.01540691486964287	1.677119607246778	0.01664474868046691	
0.9746002706816114	0.2239515849181019	2.569966177151076	0.13917372927234	
0.9996697820858614	0.02569682440315029	1.713508070612557	0.02221932642924232	
0.9999957193313206	0.002925973177375974	1.603216498107453	0.005133477230217329	
0.9999932330871405	0.003678828608118684	1.608620627363924	0.005984113492586545	
0.9989269783696934	0.04631297750300922	1.815285491155387	0.03750305345854077	
0.9999999993385388	3.637200155481651e-05	1.572521490909929	0.0002744930501118958	
0.9484801546506748	0.316836544978372	2.678554466554443	0.152381288006428	
0.9987256234441987	0.05046909030284349	1.832651800842476	0.04006741174668621	
0.9999187808704696	0.01274486808538319	1.658683582608723	0.01379728878094814	
0.9997469084426617	0.02249709001938539	1.711252439781944	0.02187550780998253	
0.935379017713271	0.35364684817167	3.22849518697867	0.214694440032764	
0.9879922716637058	0.1545033046015199	2.262881034748686	0.1000238095228362	
0.9998201017517365	0.01896744930524748	1.686346038154697	0.01806389317785997	
0.9999796452019535	0.006380374736271418	1.625664863540164	0.008657638424648393	
0.9939874587501306	0.109493980873185	2.074592786012152	0.07458344605710147	
0.9995555439158355	0.02981131709801296	1.744404146032313	0.02690605453509938	
0.9999999639664366	0.0002684532091582994	1.577344568967863	0.001041101217468147	
0.9998969598106903	0.01435513014008412	1.671802973409165	0.01582520526818659	
0.9999240103541656	0.01232775394151566	1.661299253281967	0.01420224258038678	
0.9945206796508492	0.1045400293993306	2.054226854845669	0.07176046864994198	
0.9999153006501703	0.01301504996838587	1.664901279447039	0.01475938022465427	
0.9724594238317383	0.2330722398760599	2.368267485758849	0.113771759780565	
0.9946446206209036	0.1033541420064948	2.049359207462516	0.07108360683113141	
0.9982574938855281	0.05900826977115014	1.829224171186788	0.03956225337022189	
0.9966399189850387	0.08190770345636374	1.961678292460109	0.05874635314028071	
0.9951029463369622	0.09884394868426154	2.030870393716883	0.06850507491614483	
0.9740862457267115	0.2261768906984984	2.580219932697112	0.1404345259001092	
0.9447443289954252	0.3278081036688748	2.724508557257142	0.157876223917712	
0.9989434120840016	0.0459571480182627	1.81379220196305	0.03728197315544406	
0.9999652952467873	0.00833116450476251	1.639263457371646	0.0107806461405283	
0.9875863524834825	0.1570770396600682	2.273865072429333	0.1014726220395692	
0.9809432483884076	0.1942944760954333	2.241997942143831	0.09725887413263377	
0.9809275183642393	0.1943738761144997	2.436279762695896	0.1224675587088373	
0.9724713521306979	0.2330224651940067	2.611945733593541	0.1443173606785226	
0.9997667592631263	0.02159692275547984	1.70705136431318	0.0212345448945086	
0.9285366599312442	0.37124071862301	2.923162377747288	0.1810082303421018	
0.999999999977003	6.781892665404269e-06	1.571359210528087	8.957770435812888e-05	
0.9903113609137539	0.1388647127428298	2.196690345808202	0.09121254782110336	
0.9833075360557587	0.1819513383736232	2.203321096091203	0.09210153463243659	
0.9920445053091134	0.1258876462803105	2.033232893872974	0.06883523334498028	
0.9981793145196948	0.06031630016000868	1.833423539029976	0.04018108339664511	
0.8701969700838887	0.492704001665117	3.707605916093914	0.2633529489635957	
0.9760928247289788	0.2173540832664594	2.539733253214923	0.1354394714638856	
0.7674364734890516	0.6411249949570583	6.049835163043162	0.4423250943194437	
0.9976439287172303	0.06860460256899562	1.907361269820871	0.0509614705928495	
0.9999999966825809	8.145451572416832e-05	1.573755838224478	0.0004707992211990295	
0.9967169916533813	0.08096442767927975	1.957829941481989	0.05819844615113874	
0.9993050808661466	0.03727405740061405	1.776944204619718	0.03179729831359549	
0.9594863258666222	0.2817551960034987	2.846598214231167	0.1722103850508601	
0.9764797390382036	0.2156091817337141	2.531778331630889	0.1344527063986834	
0.9983295337684721	0.05777665623437524	1.862917001772658	0.04450727831728921	
0.9381382670549685	0.3462608725904511	3.186828041501323	0.2102253818392455	
0.9999999998488904	1.738445006023401e-05	1.571850751183037	0.000167788700440485	
0.9427728067843838	0.33343580309843	2.748682040039763	0.1607446603102767	
0.9742129502948927	0.2256305109636566	2.343387135770617	0.110556461391098	
0.9986405874814985	0.0521246298270549	1.839535096969438	0.04108042070878221	
0.9983588195655952	0.05726838041704346	1.823612440495184	0.03873417266124132	
0.9966835686564852	0.08137483622209869	1.95950431173571	0.05843690138172182	
0.9204669879917098	0.3908203219095311	3.023191989214068	0.1922866092969772	
