rid\tkind\tfile\taccept\tts\top_or_rule\tparam\thA\thB\trecalc_rid_ok\trecalc_hA_ok\trecalc_hB_ok
e9e2a82606e0d0ac3ed2e958cfdabf0571277b762a229620793f2a3f40ac30fc	infer	anchor_20250919173707_e9e2a82606e0d0ac3ed2e958cfdabf0571277b762a229620793f2a3f40ac30fc.json	1	2025-09-19T17:37:07Z	anchor						
1724f4205fb8214e376b34d4aa7f43588343b7dc5a188a21d92ccea0dd3f51ca	op	symmetry_20250919173707_1724f4205fb8214e376b34d4aa7f43588343b7dc5a188a21d92ccea0dd3f51ca.json	1	2025-09-19T17:37:07Z	symmetry	0.0200	04786a2018c6d2b525b0e5daecab8c0bc159a65bf35ddcad2db4c3be3536536a	a15ea421ac1dbaf1527def0cc6622da65ed0c308e1af2e44cdb09a5542cf96fc	1	1	1
7858d93250c41c2eb42dcc77e7011b2cec571c4165afaed2f3ac3e309fab2a69	infer	verify_20250919173707_7858d93250c41c2eb42dcc77e7011b2cec571c4165afaed2f3ac3e309fab2a69.json	1	2025-09-19T17:37:07Z	verify						
4215e2af95c795fb5a6763860c0e4872d28b7cde3409f30477a4eb4d9df76985	op	similar_20250919173707_4215e2af95c795fb5a6763860c0e4872d28b7cde3409f30477a4eb4d9df76985.json	1	2025-09-19T17:37:07Z	similar	0.0150	8e370529d0a72dfe03a3b2f7c56c42d578f86bf87313322a5a67b54a33769d8d	8e370529d0a72dfe03a3b2f7c56c42d578f86bf87313322a5a67b54a33769d8d	1	1	1
4f6bbf080df62b24d278efca73fd9138a93d37bf0c3a72752f537a75b99814ee	op	stability_20250919173707_4f6bbf080df62b24d278efca73fd9138a93d37bf0c3a72752f537a75b99814ee.json	1	2025-09-19T17:37:07Z	stability	0.0500	8e370529d0a72dfe03a3b2f7c56c42d578f86bf87313322a5a67b54a33769d8d	8e370529d0a72dfe03a3b2f7c56c42d578f86bf87313322a5a67b54a33769d8d	1	1	1
