u	a	a1	a2	p2	p1	p0	seed
1.000906415228719	0.01732306681502156	9.621208525993833	-5208.628114934267	-0.001813652046004099	0.0	-0.25	swpf0
1.01246116467972	0.06634860062413242	2.819532826285033	-96.85005157696383	-0.02507760998461468	0.0	-0.25	swpf0
1.060660171779821	0.1595877308761171	1.545290487314752	-8.284856925164873	-0.125	0.0	-0.25	swpf0
1.17775698962184	0.3099238182045565	1.130975596036794	-1.660708203818781	-0.3871115266030996	0.0	-0.25	swpf0
1.549393557837805	0.6674398621546179	0.8614366625819722	-0.3458290096483011	-1.400620397069292	0.0	-0.25	swpf0
3.0	1.749521630515362	0.6909100920251251	-0.03711873676929466	-8.0	0.0	-0.25	swpf0
