u	a	a1	a2	p2	p1	p0	seed
1.000906415228719	-0.469689249459279	-260.864791420574	141224.221792793	-0.001813652046004099	0.0	-0.25	swpf0
1.01246116467972	-1.79894384537034	-76.4474484307396	2625.94542415727	-0.02507760998461468	0.0	-0.25	swpf0
1.060660171779821	-4.32698449636613	-41.8982583703973	224.631600894357	-0.125	0.0	-0.25	swpf0
1.17775698962184	-8.40312440726859	-30.6647249318839	45.0276384748528	-0.3871115266030996	0.0	-0.25	swpf0
1.549393557837805	-18.0966413893161	-23.3565767439043	9.37664039037848	-1.400620397069292	0.0	-0.25	swpf0
3.0	-47.4356827416365	-18.7330018427062	1.00641946372501	-8.0	0.0	-0.25	swpf0
