S_micro	T_micro	diff	mA	mB	nA	nB
293000	-187887	11928	293000	-187887	1	1
293000	-184887	8943	293000	-184887	1	1
293000	-181887	5971	293000	-181887	1	1
293000	-178887	3055	293000	-178887	1	1
293000	-175887	1006	293000	-175887	1	1
293000	-172887	3269	293000	-172887	1	1
293000	-169887	6194	293000	-169887	1	1
293000	-166887	9167	293000	-166887	1	1
293000	-163887	12154	293000	-163887	1	1
293000	-160887	15146	293000	-160887	1	1
293000	-157887	18140	293000	-157887	1	1
293000	-154887	21136	293000	-154887	1	1
293000	-151887	24133	293000	-151887	1	1
293000	-148887	27131	293000	-148887	1	1
293000	-145887	30129	293000	-145887	1	1
293000	-142887	33128	293000	-142887	1	1
293000	-139887	36126	293000	-139887	1	1
293000	-136887	39125	293000	-136887	1	1
293000	-133887	42124	293000	-133887	1	1
293000	-130887	45124	293000	-130887	1	1
293000	-127887	48123	293000	-127887	1	1
293000	-124887	51122	293000	-124887	1	1
293000	-121887	54122	293000	-121887	1	1
293000	-118887	57121	293000	-118887	1	1
293000	-115887	60121	293000	-115887	1	1
293000	-112887	63120	293000	-112887	1	1
293000	-109887	66120	293000	-109887	1	1
293000	-106887	69120	293000	-106887	1	1
296000	-256887	72395	296000	-256887	1	1
296000	-253887	69499	296000	-253887	1	1
296000	-250887	66612	296000	-250887	1	1
296000	-247887	63735	296000	-247887	1	1
296000	-244887	60870	296000	-244887	1	1
296000	-241887	58018	296000	-241887	1	1
296000	-238887	55183	296000	-238887	1	1
296000	-235887	52365	296000	-235887	1	1
296000	-232887	49569	296000	-232887	1	1
296000	-229887	46799	296000	-229887	1	1
296000	-226887	44058	296000	-226887	1	1
296000	-223887	41354	296000	-223887	1	1
296000	-220887	38693	296000	-220887	1	1
296000	-217887	36085	296000	-217887	1	1
296000	-214887	33543	296000	-214887	1	1
296000	-211887	31083	296000	-211887	1	1
296000	-208887	28725	296000	-208887	1	1
296000	-205887	26498	296000	-205887	1	1
296000	-202887	24437	296000	-202887	1	1
296000	-199887	22587	296000	-199887	1	1
296000	-196887	20982	296000	-196887	1	1
296000	-193887	17998	296000	-193887	1	1
296000	-190887	15020	296000	-190887	1	1
296000	-187887	12054	296000	-187887	1	1
296000	-184887	9109	296000	-184887	1	1
296000	-181887	6217	296000	-181887	1	1
296000	-178887	3512	296000	-178887	1	1
296000	-175887	2003	296000	-175887	1	1
296000	-172887	3700	296000	-172887	1	1
296000	-169887	6431	296000	-169887	1	1
296000	-166887	9329	296000	-166887	1	1
296000	-163887	12277	296000	-163887	1	1
296000	-160887	15244	296000	-160887	1	1
296000	-157887	18223	296000	-157887	1	1
296000	-154887	21207	296000	-154887	1	1
296000	-151887	24195	296000	-151887	1	1
296000	-148887	27186	296000	-148887	1	1
296000	-145887	30179	296000	-145887	1	1
296000	-142887	33173	296000	-142887	1	1
296000	-139887	36168	296000	-139887	1	1
296000	-136887	39164	296000	-136887	1	1
296000	-133887	42160	296000	-133887	1	1
296000	-130887	45157	296000	-130887	1	1
296000	-127887	48154	296000	-127887	1	1
296000	-124887	51152	296000	-124887	1	1
296000	-121887	54149	296000	-121887	1	1
296000	-118887	57148	296000	-118887	1	1
296000	-115887	60146	296000	-115887	1	1
296000	-112887	63144	296000	-112887	1	1
296000	-109887	66143	296000	-109887	1	1
296000	-106887	69141	296000	-106887	1	1
299000	-256887	71689	299000	-256887	1	1
299000	-253887	68763	299000	-253887	1	1
299000	-250887	65843	299000	-250887	1	1
299000	-247887	62931	299000	-247887	1	1
299000	-244887	60027	299000	-244887	1	1
299000	-241887	57134	299000	-241887	1	1
299000	-238887	54252	299000	-238887	1	1
299000	-235887	51384	299000	-235887	1	1
299000	-232887	48531	299000	-232887	1	1
299000	-229887	45698	299000	-229887	1	1
299000	-226887	42887	299000	-226887	1	1
299000	-223887	40104	299000	-223887	1	1
299000	-220887	37354	299000	-220887	1	1
299000	-217887	34646	299000	-217887	1	1
299000	-214887	31989	299000	-214887	1	1
299000	-211887	29399	299000	-211887	1	1
299000	-208887	26895	299000	-208887	1	1
299000	-205887	24502	299000	-205887	1	1
299000	-202887	22256	299000	-202887	1	1
299000	-199887	20207	299000	-199887	1	1
299000	-196887	18421	299000	-196887	1	1
299000	-193887	16980	299000	-193887	1	1
299000	-190887	15704	299000	-190887	1	1
299000	-187887	12895	299000	-187887	1	1
299000	-184887	10196	299000	-184887	1	1
299000	-181887	7723	299000	-181887	1	1
299000	-178887	5773	299000	-178887	1	1
299000	-175887	5001	299000	-175887	1	1
299000	-172887	5889	299000	-172887	1	1
299000	-169887	7897	299000	-169887	1	1
299000	-166887	10394	299000	-166887	1	1
299000	-163887	13104	299000	-163887	1	1
299000	-160887	15918	299000	-160887	1	1
299000	-157887	18790	299000	-157887	1	1
299000	-154887	21696	299000	-154887	1	1
299000	-151887	24625	299000	-151887	1	1
299000	-148887	27570	299000	-148887	1	1
299000	-145887	30525	299000	-145887	1	1
299000	-142887	33488	299000	-142887	1	1
299000	-139887	36457	299000	-139887	1	1
299000	-136887	39431	299000	-136887	1	1
299000	-133887	42408	299000	-133887	1	1
299000	-130887	45389	299000	-130887	1	1
299000	-127887	48372	299000	-127887	1	1
299000	-124887	51356	299000	-124887	1	1
299000	-121887	54343	299000	-121887	1	1
299000	-118887	57331	299000	-118887	1	1
299000	-115887	60320	299000	-115887	1	1
299000	-112887	63310	299000	-112887	1	1
299000	-109887	66301	299000	-109887	1	1
299000	-106887	69293	299000	-106887	1	1
302000	-256887	71102	302000	-256887	1	1
302000	-253887	68150	302000	-253887	1	1
302000	-250887	65203	302000	-250887	1	1
302000	-247887	62261	302000	-247887	1	1
302000	-244887	59325	302000	-244887	1	1
302000	-241887	56396	302000	-241887	1	1
302000	-238887	53474	302000	-238887	1	1
302000	-235887	50562	302000	-235887	1	1
302000	-232887	47660	302000	-232887	1	1
302000	-229887	44771	302000	-229887	1	1
302000	-226887	41898	302000	-226887	1	1
302000	-223887	39045	302000	-223887	1	1
302000	-220887	36214	302000	-220887	1	1
302000	-217887	33414	302000	-217887	1	1
302000	-214887	30651	302000	-214887	1	1
302000	-211887	27937	302000	-211887	1	1
302000	-208887	25288	302000	-208887	1	1
302000	-205887	22727	302000	-205887	1	1
302000	-202887	20286	302000	-202887	1	1
302000	-199887	18014	302000	-199887	1	1
302000	-196887	15985	302000	-196887	1	1
302000	-193887	14301	302000	-193887	1	1
302000	-190887	13096	302000	-190887	1	1
302000	-187887	12511	302000	-187887	1	1
302000	-184887	11957	302000	-184887	1	1
302000	-181887	9932	302000	-181887	1	1
302000	-178887	8504	302000	-178887	1	1
302000	-175887	8000	302000	-175887	1	1
302000	-172887	8584	302000	-172887	1	1
302000	-169887	10068	302000	-169887	1	1
302000	-166887	12126	302000	-166887	1	1
302000	-163887	14516	302000	-163887	1	1
302000	-160887	17099	302000	-160887	1	1
302000	-157887	19801	302000	-157887	1	1
302000	-154887	22577	302000	-154887	1	1
302000	-151887	25405	302000	-151887	1	1
302000	-148887	28268	302000	-148887	1	1
302000	-145887	31157	302000	-145887	1	1
302000	-142887	34065	302000	-142887	1	1
302000	-139887	36988	302000	-139887	1	1
302000	-136887	39922	302000	-136887	1	1
302000	-133887	42866	302000	-133887	1	1
302000	-130887	45816	302000	-130887	1	1
302000	-127887	48773	302000	-127887	1	1
302000	-124887	51735	302000	-124887	1	1
302000	-121887	54701	302000	-121887	1	1
302000	-118887	57670	302000	-118887	1	1
302000	-115887	60642	302000	-115887	1	1
302000	-112887	63618	302000	-112887	1	1
302000	-109887	66595	302000	-109887	1	1
302000	-106887	69574	302000	-106887	1	1
305000	-256887	70637	305000	-256887	1	1
305000	-253887	67666	305000	-253887	1	1
305000	-250887	64696	305000	-250887	1	1
305000	-247887	61730	305000	-247887	1	1
305000	-244887	58768	305000	-244887	1	1
305000	-241887	55809	305000	-241887	1	1
305000	-238887	52855	305000	-238887	1	1
305000	-235887	49906	305000	-235887	1	1
305000	-232887	46964	305000	-232887	1	1
305000	-229887	44030	305000	-229887	1	1
305000	-226887	41105	305000	-226887	1	1
305000	-223887	38192	305000	-223887	1	1
305000	-220887	35294	305000	-220887	1	1
305000	-217887	32414	305000	-217887	1	1
305000	-214887	29558	305000	-214887	1	1
305000	-211887	26733	305000	-211887	1	1
305000	-208887	23952	305000	-208887	1	1
305000	-205887	21229	305000	-205887	1	1
305000	-202887	18593	305000	-202887	1	1
305000	-199887	16084	305000	-199887	1	1
305000	-196887	13773	305000	-196887	1	1
305000	-193887	11777	305000	-193887	1	1
305000	-190887	10281	305000	-190887	1	1
305000	-187887	9523	305000	-187887	1	1
305000	-184887	9679	305000	-184887	1	1
305000	-181887	10709	305000	-181887	1	1
305000	-178887	11372	305000	-178887	1	1
305000	-175887	11000	305000	-175887	1	1
305000	-172887	11432	305000	-172887	1	1
305000	-169887	12584	305000	-169887	1	1
305000	-166887	14284	305000	-166887	1	1
305000	-163887	16362	305000	-163887	1	1
305000	-160887	18692	305000	-160887	1	1
305000	-157887	21191	305000	-157887	1	1
305000	-154887	23806	305000	-154887	1	1
305000	-151887	26503	305000	-151887	1	1
305000	-148887	29259	305000	-148887	1	1
305000	-145887	32059	305000	-145887	1	1
305000	-142887	34892	305000	-142887	1	1
305000	-139887	37751	305000	-139887	1	1
305000	-136887	40630	305000	-136887	1	1
305000	-133887	43525	305000	-133887	1	1
305000	-130887	46434	305000	-130887	1	1
305000	-127887	49354	305000	-127887	1	1
305000	-124887	52283	305000	-124887	1	1
305000	-121887	55219	305000	-121887	1	1
305000	-118887	58162	305000	-118887	1	1
305000	-115887	61111	305000	-115887	1	1
305000	-112887	64064	305000	-112887	1	1
305000	-109887	67021	305000	-109887	1	1
305000	-106887	69982	305000	-106887	1	1
308000	-256887	70298	308000	-256887	1	1
308000	-253887	67311	308000	-253887	1	1
308000	-250887	64326	308000	-250887	1	1
308000	-247887	61342	308000	-247887	1	1
308000	-244887	58359	308000	-244887	1	1
308000	-241887	55379	308000	-241887	1	1
308000	-238887	52401	308000	-238887	1	1
308000	-235887	49425	308000	-235887	1	1
308000	-232887	46452	308000	-232887	1	1
308000	-229887	43484	308000	-229887	1	1
308000	-226887	40520	308000	-226887	1	1
308000	-223887	37561	308000	-223887	1	1
308000	-220887	34610	308000	-220887	1	1
308000	-217887	31668	308000	-217887	1	1
308000	-214887	28738	308000	-214887	1	1
308000	-211887	25823	308000	-211887	1	1
308000	-208887	22931	308000	-208887	1	1
308000	-205887	20071	308000	-205887	1	1
308000	-202887	17259	308000	-202887	1	1
308000	-199887	14521	308000	-199887	1	1
308000	-196887	11911	308000	-196887	1	1
308000	-193887	9532	308000	-193887	1	1
308000	-190887	7607	308000	-190887	1	1
308000	-187887	6547	308000	-187887	1	1
308000	-184887	6773	308000	-184887	1	1
308000	-181887	8177	308000	-181887	1	1
308000	-178887	10289	308000	-178887	1	1
308000	-175887	12762	308000	-175887	1	1
308000	-172887	14341	308000	-172887	1	1
308000	-169887	15276	308000	-169887	1	1
308000	-166887	16704	308000	-166887	1	1
308000	-163887	18512	308000	-163887	1	1
308000	-160887	20601	308000	-160887	1	1
308000	-157887	22892	308000	-157887	1	1
308000	-154887	25332	308000	-154887	1	1
308000	-151887	27882	308000	-151887	1	1
308000	-148887	30514	308000	-148887	1	1
308000	-145887	33208	308000	-145887	1	1
308000	-142887	35950	308000	-142887	1	1
308000	-139887	38731	308000	-139887	1	1
308000	-136887	41543	308000	-136887	1	1
308000	-133887	44379	308000	-133887	1	1
308000	-130887	47235	308000	-130887	1	1
308000	-127887	50108	308000	-127887	1	1
308000	-124887	52995	308000	-124887	1	1
308000	-121887	55894	308000	-121887	1	1
308000	-118887	58803	308000	-118887	1	1
308000	-115887	61721	308000	-115887	1	1
308000	-112887	64647	308000	-112887	1	1
308000	-109887	67579	308000	-109887	1	1
308000	-106887	70516	308000	-106887	1	1
311000	-256887	70086	311000	-256887	1	1
311000	-253887	67089	311000	-253887	1	1
311000	-250887	64094	311000	-250887	1	1
311000	-247887	61098	311000	-247887	1	1
311000	-244887	58103	311000	-244887	1	1
311000	-241887	55109	311000	-241887	1	1
311000	-238887	52115	311000	-238887	1	1
311000	-235887	49122	311000	-235887	1	1
311000	-232887	46130	311000	-232887	1	1
311000	-229887	43139	311000	-229887	1	1
311000	-226887	40150	311000	-226887	1	1
311000	-223887	37162	311000	-223887	1	1
311000	-220887	34176	311000	-220887	1	1
311000	-217887	31193	311000	-217887	1	1
311000	-214887	28214	311000	-214887	1	1
311000	-211887	25239	311000	-211887	1	1
311000	-208887	22272	311000	-208887	1	1
311000	-205887	19314	311000	-205887	1	1
311000	-202887	16372	311000	-202887	1	1
311000	-199887	13455	311000	-199887	1	1
311000	-196887	10585	311000	-196887	1	1
311000	-193887	7813	311000	-193887	1	1
311000	-190887	5296	311000	-190887	1	1
311000	-187887	3612	311000	-187887	1	1
311000	-184887	4005	311000	-184887	1	1
311000	-181887	6086	311000	-181887	1	1
311000	-178887	8720	311000	-178887	1	1
311000	-175887	11534	311000	-175887	1	1
311000	-172887	14423	311000	-172887	1	1
311000	-169887	17350	311000	-169887	1	1
311000	-166887	19288	311000	-166887	1	1
311000	-163887	20874	311000	-163887	1	1
311000	-160887	22746	311000	-160887	1	1
311000	-157887	24841	311000	-157887	1	1
311000	-154887	27106	311000	-154887	1	1
311000	-151887	29503	311000	-151887	1	1
311000	-148887	32001	311000	-148887	1	1
311000	-145887	34580	311000	-145887	1	1
311000	-142887	37221	311000	-142887	1	1
311000	-139887	39914	311000	-139887	1	1
311000	-136887	42647	311000	-136887	1	1
311000	-133887	45414	311000	-133887	1	1
311000	-130887	48209	311000	-130887	1	1
311000	-127887	51028	311000	-127887	1	1
311000	-124887	53865	311000	-124887	1	1
311000	-121887	56720	311000	-121887	1	1
311000	-118887	59589	311000	-118887	1	1
311000	-115887	62470	311000	-115887	1	1
311000	-112887	65362	311000	-112887	1	1
311000	-109887	68263	311000	-109887	1	1
311000	-106887	71173	311000	-106887	1	1
314000	-256887	70001	314000	-256887	1	1
314000	-253887	67001	314000	-253887	1	1
314000	-250887	64001	314000	-250887	1	1
314000	-247887	61001	314000	-247887	1	1
314000	-244887	58001	314000	-244887	1	1
314000	-241887	55002	314000	-241887	1	1
314000	-238887	52002	314000	-238887	1	1
314000	-235887	49002	314000	-235887	1	1
314000	-232887	46002	314000	-232887	1	1
314000	-229887	43002	314000	-229887	1	1
314000	-226887	40002	314000	-226887	1	1
314000	-223887	37002	314000	-223887	1	1
314000	-220887	34003	314000	-220887	1	1
314000	-217887	31003	314000	-217887	1	1
314000	-214887	28003	314000	-214887	1	1
314000	-211887	25004	314000	-211887	1	1
314000	-208887	22005	314000	-208887	1	1
314000	-205887	19005	314000	-205887	1	1
314000	-202887	16006	314000	-202887	1	1
314000	-199887	13008	314000	-199887	1	1
314000	-196887	10011	314000	-196887	1	1
314000	-193887	7015	314000	-193887	1	1
314000	-190887	4027	314000	-190887	1	1
314000	-187887	1105	314000	-187887	1	1
314000	-184887	2054	314000	-184887	1	1
314000	-181887	5022	314000	-181887	1	1
314000	-178887	8013	314000	-178887	1	1
314000	-175887	11010	314000	-175887	1	1
314000	-172887	14007	314000	-172887	1	1
314000	-169887	17006	314000	-169887	1	1
314000	-166887	20005	314000	-166887	1	1
314000	-163887	23004	314000	-163887	1	1
314000	-160887	25067	314000	-160887	1	1
314000	-157887	26982	314000	-157887	1	1
314000	-154887	29081	314000	-154887	1	1
314000	-151887	31327	314000	-151887	1	1
314000	-148887	33691	314000	-148887	1	1
314000	-145887	36149	314000	-145887	1	1
314000	-142887	38684	314000	-142887	1	1
314000	-139887	41281	314000	-139887	1	1
314000	-136887	43929	314000	-136887	1	1
314000	-133887	46620	314000	-133887	1	1
314000	-130887	49347	314000	-130887	1	1
314000	-127887	52104	314000	-127887	1	1
314000	-124887	54886	314000	-124887	1	1
314000	-121887	57690	314000	-121887	1	1
314000	-118887	60513	314000	-118887	1	1
314000	-115887	63352	314000	-115887	1	1
314000	-112887	66206	314000	-112887	1	1
314000	-109887	69071	314000	-109887	1	1
314000	-106887	71948	314000	-106887	1	1
317000	-256887	70045	317000	-256887	1	1
317000	-253887	67047	317000	-253887	1	1
317000	-250887	64049	317000	-250887	1	1
317000	-247887	61052	317000	-247887	1	1
317000	-244887	58055	317000	-244887	1	1
317000	-241887	55058	317000	-241887	1	1
317000	-238887	52061	317000	-238887	1	1
317000	-235887	49065	317000	-235887	1	1
317000	-232887	46069	317000	-232887	1	1
317000	-229887	43074	317000	-229887	1	1
317000	-226887	40079	317000	-226887	1	1
317000	-223887	37086	317000	-223887	1	1
317000	-220887	34093	317000	-220887	1	1
317000	-217887	31102	317000	-217887	1	1
317000	-214887	28113	317000	-214887	1	1
317000	-211887	25127	317000	-211887	1	1
317000	-208887	22144	317000	-208887	1	1
317000	-205887	19167	317000	-205887	1	1
317000	-202887	16198	317000	-202887	1	1
317000	-199887	13243	317000	-199887	1	1
317000	-196887	10314	317000	-196887	1	1
317000	-193887	7442	317000	-193887	1	1
317000	-190887	4732	317000	-190887	1	1
317000	-187887	2719	317000	-187887	1	1
317000	-184887	3224	317000	-184887	1	1
317000	-181887	5603	317000	-181887	1	1
317000	-178887	8390	317000	-178887	1	1
317000	-175887	11286	317000	-175887	1	1
317000	-172887	14226	317000	-172887	1	1
317000	-169887	17187	317000	-169887	1	1
317000	-166887	20159	317000	-166887	1	1
317000	-163887	23138	317000	-163887	1	1
317000	-160887	26122	317000	-160887	1	1
317000	-157887	29110	317000	-157887	1	1
317000	-154887	31221	317000	-154887	1	1
317000	-151887	33323	317000	-151887	1	1
317000	-148887	35554	317000	-148887	1	1
317000	-145887	37891	317000	-145887	1	1
317000	-142887	40317	317000	-142887	1	1
317000	-139887	42815	317000	-139887	1	1
317000	-136887	45374	317000	-136887	1	1
317000	-133887	47984	317000	-133887	1	1
317000	-130887	50637	317000	-130887	1	1
317000	-127887	53327	317000	-127887	1	1
317000	-124887	56049	317000	-124887	1	1
317000	-121887	58798	317000	-121887	1	1
317000	-118887	61570	317000	-118887	1	1
317000	-115887	64362	317000	-115887	1	1
317000	-112887	67173	317000	-112887	1	1
317000	-109887	69999	317000	-109887	1	1
317000	-106887	72839	317000	-106887	1	1
320000	-256887	70218	320000	-256887	1	1
320000	-253887	67227	320000	-253887	1	1
320000	-250887	64238	320000	-250887	1	1
320000	-247887	61250	320000	-247887	1	1
320000	-244887	58262	320000	-244887	1	1
320000	-241887	55277	320000	-241887	1	1
320000	-238887	52293	320000	-238887	1	1
320000	-235887	49310	320000	-235887	1	1
320000	-232887	46331	320000	-232887	1	1
320000	-229887	43354	320000	-229887	1	1
320000	-226887	40380	320000	-226887	1	1
320000	-223887	37410	320000	-223887	1	1
320000	-220887	34446	320000	-220887	1	1
320000	-217887	31489	320000	-217887	1	1
320000	-214887	28540	320000	-214887	1	1
320000	-211887	25604	320000	-211887	1	1
320000	-208887	22684	320000	-208887	1	1
320000	-205887	19788	320000	-205887	1	1
320000	-202887	16928	320000	-202887	1	1
320000	-199887	14126	320000	-199887	1	1
320000	-196887	11426	320000	-196887	1	1
320000	-193887	8920	320000	-193887	1	1
320000	-190887	6824	320000	-190887	1	1
320000	-187887	5618	320000	-187887	1	1
320000	-184887	5879	320000	-184887	1	1
320000	-181887	7454	320000	-181887	1	1
320000	-178887	9724	320000	-178887	1	1
320000	-175887	12311	320000	-175887	1	1
320000	-172887	15052	320000	-172887	1	1
320000	-169887	17876	320000	-169887	1	1
320000	-166887	20750	320000	-166887	1	1
320000	-163887	23655	320000	-163887	1	1
320000	-160887	26581	320000	-160887	1	1
320000	-157887	29522	320000	-157887	1	1
320000	-154887	32474	320000	-154887	1	1
320000	-151887	35434	320000	-151887	1	1
320000	-148887	37564	320000	-148887	1	1
320000	-145887	39784	320000	-145887	1	1
320000	-142887	42100	320000	-142887	1	1
320000	-139887	44498	320000	-139887	1	1
320000	-136887	46966	320000	-136887	1	1
320000	-133887	49492	320000	-133887	1	1
320000	-130887	52069	320000	-130887	1	1
320000	-127887	54688	320000	-127887	1	1
320000	-124887	57345	320000	-124887	1	1
320000	-121887	60035	320000	-121887	1	1
320000	-118887	62752	320000	-118887	1	1
320000	-115887	65494	320000	-115887	1	1
320000	-112887	68258	320000	-112887	1	1
320000	-109887	71041	320000	-109887	1	1
320000	-106887	73841	320000	-106887	1	1
323000	-256887	70517	323000	-256887	1	1
323000	-253887	67540	323000	-253887	1	1
323000	-250887	64565	323000	-250887	1	1
323000	-247887	61593	323000	-247887	1	1
323000	-244887	58623	323000	-244887	1	1
323000	-241887	55657	323000	-241887	1	1
323000	-238887	52694	323000	-238887	1	1
323000	-235887	49736	323000	-235887	1	1
323000	-232887	46784	323000	-232887	1	1
323000	-229887	43837	323000	-229887	1	1
323000	-226887	40899	323000	-226887	1	1
323000	-223887	37970	323000	-223887	1	1
323000	-220887	35053	323000	-220887	1	1
323000	-217887	32151	323000	-217887	1	1
323000	-214887	29270	323000	-214887	1	1
323000	-211887	26414	323000	-211887	1	1
323000	-208887	23595	323000	-208887	1	1
323000	-205887	20826	323000	-205887	1	1
323000	-202887	18131	323000	-202887	1	1
323000	-199887	15548	323000	-199887	1	1
323000	-196887	13143	323000	-196887	1	1
323000	-193887	11033	323000	-193887	1	1
323000	-190887	9420	323000	-190887	1	1
323000	-187887	8587	323000	-187887	1	1
323000	-184887	8760	323000	-184887	1	1
323000	-181887	9886	323000	-181887	1	1
323000	-178887	11693	323000	-178887	1	1
323000	-175887	13919	323000	-175887	1	1
323000	-172887	16393	323000	-172887	1	1
323000	-169887	19019	323000	-169887	1	1
323000	-166887	21742	323000	-166887	1	1
323000	-163887	24530	323000	-163887	1	1
323000	-160887	27363	323000	-160887	1	1
323000	-157887	30228	323000	-157887	1	1
323000	-154887	33117	323000	-154887	1	1
323000	-151887	36024	323000	-151887	1	1
323000	-148887	38945	323000	-148887	1	1
323000	-145887	41806	323000	-145887	1	1
323000	-142887	44016	323000	-142887	1	1
323000	-139887	46315	323000	-139887	1	1
323000	-136887	48691	323000	-136887	1	1
323000	-133887	51132	323000	-133887	1	1
323000	-130887	53630	323000	-130887	1	1
323000	-127887	56177	323000	-127887	1	1
323000	-124887	58766	323000	-124887	1	1
323000	-121887	61393	323000	-121887	1	1
323000	-118887	64053	323000	-118887	1	1
323000	-115887	66742	323000	-115887	1	1
323000	-112887	69456	323000	-112887	1	1
323000	-109887	72193	323000	-109887	1	1
323000	-106887	74950	323000	-106887	1	1
326000	-256887	70943	326000	-256887	1	1
326000	-253887	67984	326000	-253887	1	1
326000	-250887	65030	326000	-250887	1	1
326000	-247887	62079	326000	-247887	1	1
326000	-244887	59134	326000	-244887	1	1
326000	-241887	56195	326000	-241887	1	1
326000	-238887	53262	326000	-238887	1	1
326000	-235887	50338	326000	-235887	1	1
326000	-232887	47422	326000	-232887	1	1
326000	-229887	44518	326000	-229887	1	1
326000	-226887	41628	326000	-226887	1	1
326000	-223887	38754	326000	-223887	1	1
326000	-220887	35901	326000	-220887	1	1
326000	-217887	33074	326000	-217887	1	1
326000	-214887	30280	326000	-214887	1	1
326000	-211887	27530	326000	-211887	1	1
326000	-208887	24837	326000	-208887	1	1
326000	-205887	22224	326000	-205887	1	1
326000	-202887	19721	326000	-202887	1	1
326000	-199887	17375	326000	-199887	1	1
326000	-196887	15261	326000	-196887	1	1
326000	-193887	13487	326000	-193887	1	1
326000	-190887	12203	326000	-190887	1	1
326000	-187887	11572	326000	-187887	1	1
326000	-184887	11701	326000	-184887	1	1
326000	-181887	12566	326000	-181887	1	1
326000	-178887	14032	326000	-178887	1	1
326000	-175887	15934	326000	-175887	1	1
326000	-172887	18136	326000	-172887	1	1
326000	-169887	20540	326000	-169887	1	1
326000	-166887	23085	326000	-166887	1	1
326000	-163887	25727	326000	-163887	1	1
326000	-160887	28441	326000	-160887	1	1
326000	-157887	31207	326000	-157887	1	1
326000	-154887	34013	326000	-154887	1	1
326000	-151887	36849	326000	-151887	1	1
326000	-148887	39710	326000	-148887	1	1
326000	-145887	42590	326000	-145887	1	1
326000	-142887	45485	326000	-142887	1	1
326000	-139887	48250	326000	-139887	1	1
326000	-136887	50535	326000	-136887	1	1
326000	-133887	52891	326000	-133887	1	1
326000	-130887	55309	326000	-130887	1	1
326000	-127887	57782	326000	-127887	1	1
326000	-124887	60303	326000	-124887	1	1
326000	-121887	62866	326000	-121887	1	1
326000	-118887	65466	326000	-118887	1	1
326000	-115887	68099	326000	-115887	1	1
326000	-112887	70761	326000	-112887	1	1
326000	-109887	73450	326000	-109887	1	1
326000	-106887	76161	326000	-106887	1	1
329000	-256887	71491	329000	-256887	1	1
329000	-253887	68557	329000	-253887	1	1
329000	-250887	65628	329000	-250887	1	1
329000	-247887	62706	329000	-247887	1	1
329000	-244887	59792	329000	-244887	1	1
329000	-241887	56886	329000	-241887	1	1
329000	-238887	53991	329000	-238887	1	1
329000	-235887	51108	329000	-235887	1	1
329000	-232887	48239	329000	-232887	1	1
329000	-229887	45388	329000	-229887	1	1
329000	-226887	42556	329000	-226887	1	1
329000	-223887	39750	329000	-223887	1	1
329000	-220887	36974	329000	-220887	1	1
329000	-217887	34235	329000	-217887	1	1
329000	-214887	31545	329000	-214887	1	1
329000	-211887	28915	329000	-211887	1	1
329000	-208887	26364	329000	-208887	1	1
329000	-205887	23918	329000	-205887	1	1
329000	-202887	21612	329000	-202887	1	1
329000	-199887	19495	329000	-199887	1	1
329000	-196887	17637	329000	-196887	1	1
329000	-193887	16127	329000	-193887	1	1
329000	-190887	15069	329000	-190887	1	1
329000	-187887	14563	329000	-187887	1	1
329000	-184887	14666	329000	-184887	1	1
329000	-181887	15365	329000	-181887	1	1
329000	-178887	16585	329000	-178887	1	1
329000	-175887	18223	329000	-175887	1	1
329000	-172887	20176	329000	-172887	1	1
329000	-169887	22362	329000	-169887	1	1
329000	-166887	24720	329000	-166887	1	1
329000	-163887	27204	329000	-163887	1	1
329000	-160887	29784	329000	-160887	1	1
329000	-157887	32435	329000	-157887	1	1
329000	-154887	35143	329000	-154887	1	1
329000	-151887	37895	329000	-151887	1	1
329000	-148887	40682	329000	-148887	1	1
329000	-145887	43498	329000	-145887	1	1
329000	-142887	46336	329000	-142887	1	1
329000	-139887	49194	329000	-139887	1	1
329000	-136887	52068	329000	-136887	1	1
329000	-133887	54758	329000	-133887	1	1
329000	-130887	57098	329000	-130887	1	1
329000	-127887	59496	329000	-127887	1	1
329000	-124887	61947	329000	-124887	1	1
329000	-121887	64445	329000	-121887	1	1
329000	-118887	66984	329000	-118887	1	1
329000	-115887	69559	329000	-115887	1	1
329000	-112887	72168	329000	-112887	1	1
329000	-109887	74805	329000	-109887	1	1
329000	-106887	77470	329000	-106887	1	1
332000	-256887	72161	332000	-256887	1	1
332000	-253887	69255	332000	-253887	1	1
332000	-250887	66357	332000	-250887	1	1
332000	-247887	63468	332000	-247887	1	1
332000	-244887	60590	332000	-244887	1	1
332000	-241887	57725	332000	-241887	1	1
332000	-238887	54875	332000	-238887	1	1
332000	-235887	52041	332000	-235887	1	1
332000	-232887	49226	332000	-232887	1	1
332000	-229887	46435	332000	-229887	1	1
332000	-226887	43672	332000	-226887	1	1
332000	-223887	40942	332000	-223887	1	1
332000	-220887	38252	332000	-220887	1	1
332000	-217887	35612	332000	-217887	1	1
332000	-214887	33034	332000	-214887	1	1
332000	-211887	30533	332000	-211887	1	1
332000	-208887	28129	332000	-208887	1	1
332000	-205887	25850	332000	-205887	1	1
332000	-202887	23733	332000	-202887	1	1
332000	-199887	21823	332000	-199887	1	1
332000	-196887	20180	332000	-196887	1	1
332000	-193887	18875	332000	-193887	1	1
332000	-190887	17979	332000	-190887	1	1
332000	-187887	17557	332000	-187887	1	1
332000	-184887	17642	332000	-184887	1	1
