S_micro\tT_micro\tdiff\tbasin
S_micro	T_micro	diff	0
257000	-223887	60515	0
257000	-220887	58170	0
257000	-217887	55888	0
257000	-214887	53676	0
257000	-211887	51544	0
257000	-208887	49503	0
257000	-205887	47562	0
257000	-202887	45737	0
257000	-199887	44040	0
257000	-196887	42488	0
257000	-193887	41096	0
257000	-190887	39882	0
257000	-187887	38862	0
257000	-184887	38052	0
257000	-181887	37465	0
257000	-178887	37112	0
257000	-175887	37000	0
257000	-172887	37130	0
257000	-169887	37501	0
257000	-166887	38105	0
257000	-163887	38932	0
257000	-160887	39967	0
257000	-157887	41195	0
257000	-154887	42599	0
257000	-151887	44163	0
257000	-148887	45870	0
257000	-145887	47705	0
257000	-142887	49653	0
257000	-139887	51702	0
257000	-136887	53840	0
257000	-133887	56058	0
257000	-130887	58345	0
257000	-127887	60694	0
257000	-124887	63099	0
257000	-121887	65553	0
257000	-118887	68050	0
257000	-115887	70587	0
257000	-112887	73159	0
257000	-109887	75762	0
257000	-106887	78393	0
260000	-256887	87742	0
260000	-253887	84984	0
260000	-250887	82243	0
260000	-247887	79521	0
260000	-244887	76820	0
260000	-241887	74142	0
260000	-238887	71489	0
260000	-235887	68865	0
260000	-232887	66273	0
260000	-229887	63716	0
260000	-226887	61200	0
260000	-223887	58729	0
260000	-220887	56310	0
260000	-217887	53949	0
260000	-214887	51654	0
260000	-211887	49435	0
260000	-208887	47302	0
260000	-205887	45268	0
260000	-202887	43346	0
260000	-199887	41552	0
260000	-196887	39903	0
260000	-193887	38418	0
260000	-190887	37116	0
260000	-187887	36018	0
260000	-184887	35142	0
260000	-181887	34505	0
260000	-178887	34122	0
260000	-175887	34000	0
260000	-172887	34142	0
260000	-169887	34545	0
260000	-166887	35200	0
260000	-163887	36093	0
260000	-160887	37207	0
260000	-157887	38523	0
260000	-154887	40021	0
260000	-151887	41682	0
260000	-148887	43486	0
260000	-145887	45417	0
260000	-142887	47460	0
260000	-139887	49599	0
260000	-136887	51824	0
260000	-133887	54124	0
260000	-130887	56490	0
260000	-127887	58914	0
260000	-124887	61388	0
260000	-121887	63907	0
260000	-118887	66467	0
260000	-115887	69062	0
260000	-112887	71688	0
260000	-109887	74343	0
260000	-106887	77023	0
263000	-256887	86623	0
263000	-253887	83829	0
263000	-250887	81049	0
263000	-247887	78286	0
263000	-244887	75540	0
263000	-241887	72815	0
263000	-238887	70112	0
263000	-235887	67434	0
263000	-232887	64785	0
263000	-229887	62167	0
263000	-226887	59585	0
263000	-223887	57045	0
263000	-220887	54551	0
263000	-217887	52110	0
263000	-214887	49731	0
263000	-211887	47422	0
263000	-208887	45194	0
263000	-205887	43060	0
263000	-202887	41035	0
263000	-199887	39135	0
263000	-196887	37380	0
263000	-193887	35790	0
263000	-190887	34389	0
263000	-187887	33200	0
263000	-184887	32248	0
263000	-181887	31554	0
263000	-178887	31134	0
263000	-175887	31000	0
263000	-172887	31155	0
263000	-169887	31596	0
263000	-166887	32311	0
263000	-163887	33282	0
263000	-160887	34487	0
263000	-157887	35903	0
263000	-154887	37506	0
263000	-151887	39273	0
263000	-148887	41183	0
263000	-145887	43217	0
263000	-142887	45359	0
263000	-139887	47593	0
263000	-136887	49908	0
263000	-133887	52292	0
