ts	fused_pass	laurent_pass	rank_guess	sign_changes	L0	slope_avg	curve_avg	dom_p	dom_ratio	fe_consistency	mean_r	N	k	tested	seed_prefix
2025-09-16T23:26:37Z	true	true	NA	1	0.2943553150746954	0.4446648988627604	2.240672807064163	2	0.1635731404525869	0.5675184178005431	0.127827	800000	70	25
2025-09-16T23:27:21Z	true	true	NA	1	1.808962055773123	0.2897187993198961	10.0225190837051	2	0.1690710909839447	3.459389875457482	0.127827	800000	70	25
2025-09-16T23:27:27Z	true	true	NA	19	0.01077506403116542	0.9436027628944373	4.996989801373791	5	0.148355741869189	0.2049495735305714	0.120226	600000	75	25
2025-09-16T23:49:29Z	true	true	NA	1	0.1552510208922298	1.193820638363045	5.410816030212706	5	0.147127483484769	0.4255574066972649	0.120226	600000	75	25
2025-09-16T23:53:06Z	true	true	NA	1	0.2401170718197771	1.651493454896536	7.382834576448851	5	0.1582898576358201	0.6334336574343813	0.120226	600000	75	25
2025-09-16T23:55:09Z	true	true	NA	9	-0.008624419460973271	0.5919900622312361	1.835144835395482	2	0.1304335674365251	0.1349375881556779	0.120226	600000	75	25
2025-09-16T23:55:21Z	true	true	NA	1	0.4998544461821164	0.843629098452323	4.483735797753058	2	0.1833731870560002	0.921554036179433	0.120226	600000	75	25
2025-09-16T23:58:57Z	true	true	NA	2	0.3875380873025271	1.837816885959036	9.365158069082193	2	0.1564100790808028	0.803789793985853	0.120226	600000	75	25
2025-09-16T23:59:04Z	true	true	NA	1	0.2475157705383955	0.578642698010722	2.889777262128809	2	0.1437153886061044	0.4650825274273879	0.120226	600000	75	25
2025-09-17T00:00:49Z	true	true	NA	1	0.252425390071881	0.548178759535452	2.748150615505431	2	0.1437939705109003	0.4723427087056102	0.120226	600000	75	25
2025-09-17T00:03:54Z	true	true	NA	2	-0.1127103755824512	0.4298374713894832	2.999926180114219	5	0.1286292439437149	0.2233140638469479	0.120226	600000	75	25
2025-09-17T00:06:01Z	true	true	NA	1	0.2206096583732115	1.803286713131392	8.493179951238776	5	0.1358353611849927	0.6254992806659404	0.120226	600000	75	25
2025-09-17T01:02:00Z	true	true	NA	1	0.4752380285583502	0.7088728484375826	4.24167409612229	2	0.1686445903832835	0.872684533036776	0.119474	599000	65	27
2025-09-17T01:03:14Z	true	true	NA	1	0.2330695447267626	0.5715169816778246	2.900521017668618	2	0.1449044465295118	0.4392867121970432	0.119474	599000	65	27
2025-09-17T01:07:29Z	true	true	NA	1	0.5677796364406977	1.058572820505752	6.036765113683519	2	0.1702725952020972	1.050710770301891	0.119474	599000	65	27
